"label","id","mRNA","methy"
"ACTN1","node_id_0",11.314399719238281,0.11540000140666962
"ATP2A1","node_id_1",6.076399803161621,-0.476500004529953
"MAN1B1","node_id_2",10.681900024414062,-0.4925999939441681
"NPHP4","node_id_3",8.339200019836426,0.41940000653266907
"MAEL","node_id_4",4.275300025939941,0.3531999886035919
"PROX1","node_id_5",7.017399787902832,0.43810001015663147
"NR5A2","node_id_6",7.878600120544434,0.3955000042915344
"ETV6","node_id_7",10.953900337219238,-0.0012000000569969416
"COL6A3","node_id_8",12.016200065612793,0.34380000829696655
"SLMAP","node_id_9",9.553400039672852,-0.15760000050067902
"ITGAD","node_id_10",4.275300025939941,0.34630000591278076
"SMARCC2","node_id_11",11.643899917602539,-0.48910000920295715
"DNAH17","node_id_12",6.246600151062012,0.4514000117778778
"RFX5","node_id_13",10.907500267028809,0.12200000137090683
"CASZ1","node_id_14",7.8094000816345215,0.25110000371932983
"MEOX2","node_id_15",3.8301000595092773,-0.33629998564720154
"ZFP36","node_id_16",12.170599937438965,-0.4848000109195709
"SLC2A9","node_id_17",6.801599979400635,0.12839999794960022
"LOXL4","node_id_18",8.687800407409668,0.1647000014781952
"CSMD2","node_id_19",4.037899971008301,0.07509999722242355
"EHMT1","node_id_20",9.638299942016602,0.4348999857902527
"MTMR7","node_id_21",6.010200023651123,0.20090000331401825
"ANKRD11","node_id_22",10.979399681091309,-0.45080000162124634
"TDRD6","node_id_23",4.355199813842773,0.4740000069141388
"WWP2","node_id_24",10.142200469970703,0.3847000002861023
"SERPINB12","node_id_25",0.0,0.07289999723434448
"SRCAP","node_id_26",11.616800308227539,0.296099990606308
"GPHN","node_id_27",7.499599933624268,-0.3395000100135803
"OTOF","node_id_28",4.005300045013428,0.2840000092983246
"NUP210L","node_id_29",0.7946000099182129,0.4156999886035919
"MTUS2","node_id_30",2.224299907684326,0.030899999663233757
"ZNF362","node_id_31",9.126500129699707,0.38089999556541443
"PTPRF","node_id_32",12.666000366210938,0.28700000047683716
"PACS2","node_id_33",9.906900405883789,0.2240000069141388
"CACNA1A","node_id_34",4.219600200653076,0.05209999904036522
"SLC6A5","node_id_35",0.0,0.11590000241994858
"DSTYK","node_id_36",9.192299842834473,0.24539999663829803
"APAF1","node_id_37",9.62090015411377,-0.47690001130104065
"GFPT2","node_id_38",9.505399703979492,0.23319999873638153
"LRRC4B","node_id_39",5.628799915313721,-0.4733999967575073
"AEBP1","node_id_40",13.708000183105469,0.32580000162124634
"PELI2","node_id_41",6.980100154876709,0.391400009393692
"DDX18","node_id_42",10.371899604797363,-0.45660001039505005
"CDH8","node_id_43",3.2950000762939453,-0.052299998700618744
"COL4A1","node_id_44",14.011500358581543,0.33480000495910645
"RBM47","node_id_45",10.667699813842773,0.44670000672340393
"NLRC3","node_id_46",9.31879997253418,-0.14419999718666077
"TINAG","node_id_47",8.205599784851074,0.2363000065088272
"ARPC2","node_id_48",12.422300338745117,0.12700000405311584
"CABYR","node_id_49",5.384399890899658,-0.36570000648498535
"FBF1","node_id_50",7.817500114440918,-0.4894999861717224
"PRKCH","node_id_51",10.375499725341797,0.3862000107765198
"ST6GALNAC3","node_id_52",6.274199962615967,0.3433000147342682
"TRIM56","node_id_53",8.900099754333496,0.3898000121116638
"CCDC62","node_id_54",2.9960999488830566,-0.48559999465942383
"DYSF","node_id_55",10.42020034790039,0.22750000655651093
"ASAP2","node_id_56",10.04419994354248,0.03400000184774399
"CACHD1","node_id_57",7.911900043487549,-0.12080000340938568
"ESPN","node_id_58",8.685199737548828,0.004800000227987766
"KIF3A","node_id_59",8.887800216674805,-0.48399999737739563
"DPH2","node_id_60",9.065500259399414,-0.4521999955177307
"PARP10","node_id_61",11.901100158691406,0.3416000008583069
"STK38","node_id_62",10.417499542236328,-0.4823000133037567
"ARHGAP15","node_id_63",8.527600288391113,-0.06960000097751617
"DNAH11","node_id_64",7.7093000411987305,0.09239999949932098
"KIF26A","node_id_65",5.953499794006348,-0.08609999716281891
"ZFHX4","node_id_66",6.084199905395508,-0.44020000100135803
"KIDINS220","node_id_67",10.580400466918945,-0.4593000113964081
"CNTNAP2","node_id_68",2.9960999488830566,-0.28360000252723694
"THRA","node_id_69",8.86240005493164,0.030500000342726707
"DPP6","node_id_70",1.0716999769210815,0.031700000166893005
"PTK2B","node_id_71",10.600700378417969,-0.2029999941587448
"ESCO1","node_id_72",8.605799674987793,-0.4311999976634979
"CEP68","node_id_73",9.093000411987305,-0.2563000023365021
"CSMD1","node_id_74",4.8165998458862305,0.43130001425743103
"PABPC3","node_id_75",8.001500129699707,0.35420000553131104
"LTBP4","node_id_76",9.894700050354004,-0.2092999964952469
"SPTBN4","node_id_77",5.2515997886657715,-0.29760000109672546
"PER3","node_id_78",7.992400169372559,0.10949999839067459
"RNF111","node_id_79",9.618900299072266,-0.41769999265670776
"IGF2R","node_id_80",12.053600311279297,0.46320000290870667
"MAPK4","node_id_81",1.9775999784469604,-0.26989999413490295
"NRCAM","node_id_82",11.157600402832031,0.3427000045776367
"TULP1","node_id_83",0.4512999951839447,0.4011000096797943
"PLXNC1","node_id_84",8.546099662780762,-0.19040000438690186
"RRP1","node_id_85",9.144399642944336,-0.48069998621940613
"PPFIBP1","node_id_86",10.68809986114502,0.4291999936103821
"MYBL1","node_id_87",8.017999649047852,-0.47929999232292175
"UBR1","node_id_88",9.458700180053711,0.17560000717639923
"GBF1","node_id_89",11.073100090026855,-0.0754999965429306
"ZNF613","node_id_90",6.328000068664551,-0.33809998631477356
"CAMSAP1","node_id_91",8.84469985961914,0.17599999904632568
"PLA2G15","node_id_92",10.128999710083008,0.23810000717639923
"DOCK1","node_id_93",10.125200271606445,0.35929998755455017
"GOLGA3","node_id_94",11.299400329589844,0.14560000598430634
"AKAP8L","node_id_95",10.15429973602295,-0.4902999997138977
"ACSL5","node_id_96",10.286999702453613,-0.26510000228881836
"PDGFRA","node_id_97",8.574000358581543,-0.025800000876188278
"CRHR1","node_id_98",6.519199848175049,0.19439999759197235
"HTR1D","node_id_99",3.7923998832702637,0.2630999982357025
"RNF220","node_id_100",10.451899528503418,-0.4828000068664551
"LRPPRC","node_id_101",11.298100471496582,-0.4749000072479248
"NBL1","node_id_102",10.805800437927246,0.07639999687671661
"SERINC5","node_id_103",6.130300045013428,-0.34630000591278076
"ERCC6","node_id_104",8.231399536132812,-0.4896000027656555
"ZEB2","node_id_105",10.985099792480469,0.3919000029563904
"SLC20A2","node_id_106",8.480899810791016,0.4390999972820282
"ABR","node_id_107",11.23859977722168,0.3248000144958496
"DIP2C","node_id_108",9.181400299072266,0.27070000767707825
"SYNJ1","node_id_109",9.048600196838379,-0.41100001335144043
"DNAH10","node_id_110",5.50600004196167,0.4065999984741211
"ALDOA","node_id_111",14.992199897766113,-0.23340000212192535
"ANK3","node_id_112",10.640700340270996,0.218299999833107
"ZNF710","node_id_113",8.26360034942627,0.2092999964952469
"NCAPD2","node_id_114",10.48490047454834,0.4246000051498413
"UBTF","node_id_115",11.239700317382812,0.29010000824928284
"EPB41L3","node_id_116",10.354599952697754,-0.1736000031232834
"DCC","node_id_117",4.8719000816345215,0.3285999894142151
"CD2","node_id_118",10.586299896240234,0.20180000364780426
"TCF12","node_id_119",10.543600082397461,-0.01510000042617321
"THBS1","node_id_120",12.261099815368652,0.420199990272522
"ZBTB20","node_id_121",3.7535998821258545,0.39239999651908875
"GABBR1","node_id_122",10.046699523925781,0.4302000105381012
"SORBS2","node_id_123",8.407899856567383,0.03739999979734421
"MTSS1","node_id_124",9.687299728393555,0.337799996137619
"NCOA7","node_id_125",10.295100212097168,0.41679999232292175
"ZNF808","node_id_126",7.918499946594238,-0.3206000030040741
"GABRA5","node_id_127",0.4512999951839447,0.4318999946117401
"ARHGEF4","node_id_128",4.302499771118164,-0.07940000295639038
"EHMT2","node_id_129",10.418299674987793,0.4323999881744385
"KRT5","node_id_130",2.702500104904175,-0.0877000018954277
"NOL10","node_id_131",8.974699974060059,0.24529999494552612
"HIP1","node_id_132",10.18970012664795,0.40380001068115234
"DGKI","node_id_133",3.7535998821258545,-0.12070000171661377
"PROM2","node_id_134",8.09939956665039,0.09449999779462814
"CUX2","node_id_135",1.9775999784469604,0.19779999554157257
"KIF13A","node_id_136",9.226300239562988,-0.23739999532699585
"SLC25A2","node_id_137",1.3040000200271606,0.44429999589920044
"ABCC1","node_id_138",10.9753999710083,0.14790000021457672
"ZBTB9","node_id_139",7.587699890136719,0.4426000118255615
"ARHGEF10","node_id_140",8.798999786376953,0.09380000084638596
"PNPLA6","node_id_141",10.218899726867676,-0.42239999771118164
"PRPF38B","node_id_142",10.559800148010254,-0.48919999599456787
"ATG4D","node_id_143",7.737100124359131,-0.46129998564720154
"BRCA2","node_id_144",6.950399875640869,0.3824000060558319
"TSPYL5","node_id_145",7.464099884033203,-0.011699999682605267
"AP2B1","node_id_146",11.964799880981445,-0.4090999960899353
"LONP1","node_id_147",10.861000061035156,-0.4447000026702881
"NELL2","node_id_148",7.408999919891357,0.28049999475479126
"USP4","node_id_149",10.22070026397705,-0.4731000065803528
"SNX7","node_id_150",9.501700401306152,-0.2538999915122986
"UHRF1","node_id_151",7.739200115203857,0.28119999170303345
"CROT","node_id_152",8.412500381469727,0.21379999816417694
"SLC35B4","node_id_153",9.481100082397461,-0.4821000099182129
"TSNARE1","node_id_154",9.469200134277344,0.0348999984562397
"ATP11A","node_id_155",11.008500099182129,0.2721000015735626
"UGP2","node_id_156",10.901700019836426,0.41769999265670776
"FDPS","node_id_157",11.067999839782715,-0.486299991607666
"ACTA1","node_id_158",1.9775999784469604,-0.09120000153779984
"PTPRN2","node_id_159",7.571599960327148,-0.14810000360012054
"PUM1","node_id_160",10.536100387573242,0.3993000090122223
"ADCY9","node_id_161",9.128399848937988,0.050700001418590546
"KIF26B","node_id_162",5.650100231170654,-0.06279999762773514
"GRIN2A","node_id_163",8.00979995727539,-0.42590001225471497
"LZTS2","node_id_164",10.553500175476074,0.4016000032424927
"RBM45","node_id_165",7.305600166320801,-0.3747999966144562
"MAZ","node_id_166",11.909299850463867,0.4047999978065491
