"label","id","mRNA","methy"
"ACTN1","node_id_0",12.79069995880127,0.12800000607967377
"ATP2A1","node_id_1",2.130000114440918,-0.4855000078678131
"MAN1B1","node_id_2",11.226900100708008,-0.4918000102043152
"NPHP4","node_id_3",8.151300430297852,0.4131999909877777
"MAEL","node_id_4",4.034299850463867,0.34549999237060547
"PROX1","node_id_5",2.555299997329712,0.4302999973297119
"NR5A2","node_id_6",8.523500442504883,0.4465000033378601
"ETV6","node_id_7",10.39109992980957,-0.016699999570846558
"COL6A3","node_id_8",14.225299835205078,0.37400001287460327
"SLMAP","node_id_9",9.6697998046875,-0.21459999680519104
"ITGAD","node_id_10",6.5782999992370605,0.37049999833106995
"SMARCC2","node_id_11",11.278599739074707,-0.48980000615119934
"DNAH17","node_id_12",5.582099914550781,0.45010000467300415
"RFX5","node_id_13",10.080599784851074,0.22579999268054962
"CASZ1","node_id_14",6.660900115966797,-0.0689999982714653
"MEOX2","node_id_15",4.78879976272583,-0.43209999799728394
"ZFP36","node_id_16",13.717300415039062,-0.48829999566078186
"SLC2A9","node_id_17",8.845199584960938,-0.16599999368190765
"LOXL4","node_id_18",7.4552001953125,0.2775000035762787
"CSMD2","node_id_19",5.1956000328063965,-0.4203999936580658
"EHMT1","node_id_20",9.81089973449707,0.40790000557899475
"MTMR7","node_id_21",4.818399906158447,0.31679999828338623
"ANKRD11","node_id_22",11.068900108337402,-0.4551999866962433
"TDRD6","node_id_23",5.362800121307373,0.4648999869823456
"WWP2","node_id_24",10.321700096130371,0.10939999669790268
"SERPINB12","node_id_25",0.0,0.2653000056743622
"SRCAP","node_id_26",11.476300239562988,0.26899999380111694
"GPHN","node_id_27",8.691300392150879,-0.361299991607666
"OTOF","node_id_28",2.8833999633789062,0.33489999175071716
"NUP210L","node_id_29",0.8077999949455261,0.4059000015258789
"MTUS2","node_id_30",4.644700050354004,-0.08839999884366989
"ZNF362","node_id_31",9.60099983215332,0.36480000615119934
"PTPRF","node_id_32",12.913700103759766,0.3285999894142151
"PACS2","node_id_33",10.461099624633789,-0.0560000017285347
"CACNA1A","node_id_34",3.476599931716919,0.016899999231100082
"SLC6A5","node_id_35",0.0,0.27869999408721924
"DSTYK","node_id_36",9.506699562072754,-0.23019999265670776
"APAF1","node_id_37",9.11299991607666,-0.47920000553131104
"GFPT2","node_id_38",11.003100395202637,-0.2418999969959259
"LRRC4B","node_id_39",5.711699962615967,-0.47589999437332153
"AEBP1","node_id_40",13.899100303649902,0.30329999327659607
"PELI2","node_id_41",8.376500129699707,0.17059999704360962
"DDX18","node_id_42",10.75100040435791,-0.45179998874664307
"CDH8","node_id_43",3.4270999431610107,-0.14499999582767487
"COL4A1","node_id_44",16.259199142456055,0.287200003862381
"RBM47","node_id_45",10.702099800109863,0.12800000607967377
"NLRC3","node_id_46",8.41189956665039,-0.09139999747276306
"TINAG","node_id_47",4.769100189208984,0.23180000483989716
"ARPC2","node_id_48",12.416899681091309,0.017999999225139618
"CABYR","node_id_49",5.295499801635742,-0.4043999910354614
"FBF1","node_id_50",6.270999908447266,-0.4880000054836273
"PRKCH","node_id_51",10.51830005645752,0.3822000026702881
"ST6GALNAC3","node_id_52",7.214000225067139,0.33059999346733093
"TRIM56","node_id_53",9.354599952697754,0.4041000008583069
"CCDC62","node_id_54",2.130000114440918,-0.4862000048160553
"DYSF","node_id_55",11.865699768066406,0.3206000030040741
"ASAP2","node_id_56",10.163599967956543,0.029100000858306885
"CACHD1","node_id_57",8.567000389099121,-0.3149999976158142
"ESPN","node_id_58",6.39109992980957,-0.06120000034570694
"KIF3A","node_id_59",8.383000373840332,-0.4814000129699707
"DPH2","node_id_60",8.472599983215332,-0.44440001249313354
"PARP10","node_id_61",11.014399528503418,-0.0142000000923872
"STK38","node_id_62",9.844200134277344,-0.47870001196861267
"ARHGAP15","node_id_63",8.12440013885498,0.026499999687075615
"DNAH11","node_id_64",10.670599937438965,-0.06909999996423721
"KIF26A","node_id_65",7.77239990234375,-0.3393000066280365
"ZFHX4","node_id_66",4.130099773406982,-0.3370000123977661
"KIDINS220","node_id_67",10.994600296020508,-0.45669999718666077
"CNTNAP2","node_id_68",1.0879000425338745,-0.3490000069141388
"THRA","node_id_69",9.656399726867676,-0.06759999692440033
"DPP6","node_id_70",1.0879000425338745,-0.3783999979496002
"PTK2B","node_id_71",9.782899856567383,-0.43779999017715454
"ESCO1","node_id_72",8.75409984588623,-0.4287000000476837
"CEP68","node_id_73",9.904800415039062,-0.43959999084472656
"CSMD1","node_id_74",3.322700023651123,0.44179999828338623
"PABPC3","node_id_75",7.677700042724609,0.35989999771118164
"LTBP4","node_id_76",10.806099891662598,-0.06030000001192093
"SPTBN4","node_id_77",5.476600170135498,-0.34049999713897705
