"label","id","mRNA","methy"
"ACTN1","node_id_0",11.672499656677246,0.16459999978542328
"ATP2A1","node_id_1",2.1800999641418457,0.2667999863624573
"MAN1B1","node_id_2",10.965900421142578,-0.4269999861717224
"NPHP4","node_id_3",7.148099899291992,0.31139999628067017
"MAEL","node_id_4",2.0322999954223633,0.30959999561309814
"PROX1","node_id_5",6.232100009918213,-0.44200000166893005
"NR5A2","node_id_6",5.363800048828125,0.17190000414848328
"ETV6","node_id_7",9.712499618530273,-0.005400000140070915
"COL6A3","node_id_8",12.34000015258789,0.16779999434947968
"SLMAP","node_id_9",10.220999717712402,-0.06040000170469284
"ITGAD","node_id_10",2.437000036239624,0.3285999894142151
"SMARCC2","node_id_11",11.210700035095215,0.02539999969303608
"DNAH17","node_id_12",4.892300128936768,0.1868000030517578
"RFX5","node_id_13",10.673100471496582,0.1647000014781952
"CASZ1","node_id_14",9.206600189208984,-0.044599998742341995
"MEOX2","node_id_15",5.510700225830078,-0.05000000074505806
"ZFP36","node_id_16",13.438799858093262,-0.3652999997138977
"SLC2A9","node_id_17",4.35230016708374,0.20759999752044678
"LOXL4","node_id_18",5.952499866485596,0.17829999327659607
"CSMD2","node_id_19",3.2309000492095947,0.44780001044273376
"EHMT1","node_id_20",9.92590045928955,0.3490000069141388
"MTMR7","node_id_21",7.181099891662598,0.054999999701976776
"ANKRD11","node_id_22",11.191900253295898,0.24400000274181366
"TDRD6","node_id_23",4.442999839782715,0.34360000491142273
"WWP2","node_id_24",10.866999626159668,0.15459999442100525
"SERPINB12","node_id_25",0.0,-0.010400000028312206
"SRCAP","node_id_26",12.214599609375,-0.22630000114440918
"GPHN","node_id_27",8.236800193786621,-0.3984000086784363
"OTOF","node_id_28",2.1800999641418457,0.4618000090122223
"NUP210L","node_id_29",3.83240008354187,0.019300000742077827
"MTUS2","node_id_30",2.1800999641418457,-0.3027999997138977
"ZNF362","node_id_31",9.000699996948242,0.024299999698996544
"PTPRF","node_id_32",12.566200256347656,0.15629999339580536
"PACS2","node_id_33",10.359299659729004,0.33079999685287476
"CACNA1A","node_id_34",2.7525999546051025,0.20960000157356262
"SLC6A5","node_id_35",0.0,-0.16050000488758087
"DSTYK","node_id_36",9.344300270080566,-0.44679999351501465
"APAF1","node_id_37",8.959099769592285,-0.37299999594688416
"GFPT2","node_id_38",6.7230000495910645,0.28679999709129333
"LRRC4B","node_id_39",5.644000053405762,0.2720000147819519
"AEBP1","node_id_40",11.665800094604492,0.20229999721050262
"PELI2","node_id_41",8.232600212097168,-0.2870999872684479
"DDX18","node_id_42",10.487700462341309,-0.4645000100135803
"CDH8","node_id_43",2.8441998958587646,-0.18369999527931213
"COL4A1","node_id_44",12.88700008392334,0.34940001368522644
"RBM47","node_id_45",12.499899864196777,-0.14059999585151672
"NLRC3","node_id_46",7.746099948883057,0.14000000059604645
"TINAG","node_id_47",0.9129999876022339,0.11230000108480453
"ARPC2","node_id_48",11.9576997756958,0.2506999969482422
"CABYR","node_id_49",5.110799789428711,-0.21299999952316284
"FBF1","node_id_50",6.392399787902832,-0.4271000027656555
"PRKCH","node_id_51",8.772199630737305,0.3675000071525574
"ST6GALNAC3","node_id_52",6.48769998550415,0.01510000042617321
"TRIM56","node_id_53",8.294699668884277,-0.4659000039100647
"CCDC62","node_id_54",2.0322999954223633,-0.3497999906539917
"DYSF","node_id_55",8.668000221252441,0.023499999195337296
"ASAP2","node_id_56",9.510700225830078,-0.3792000114917755
"CACHD1","node_id_57",6.871799945831299,0.0052999998442828655
"ESPN","node_id_58",6.838799953460693,-0.337799996137619
"KIF3A","node_id_59",9.43179988861084,-0.3398999869823456
"DPH2","node_id_60",8.59570026397705,-0.40059998631477356
"PARP10","node_id_61",11.860699653625488,-0.39969998598098755
"STK38","node_id_62",10.258899688720703,0.14839999377727509
"ARHGAP15","node_id_63",6.171599864959717,0.18469999730587006
"DNAH11","node_id_64",5.315499782562256,-0.19920000433921814
"KIF26A","node_id_65",7.297299861907959,-0.3156999945640564
"ZFHX4","node_id_66",1.2168999910354614,0.30570000410079956
"KIDINS220","node_id_67",11.101300239562988,-0.11879999935626984
"CNTNAP2","node_id_68",3.641400098800659,-0.3312000036239624
"THRA","node_id_69",9.09469985961914,-0.21809999644756317
"DPP6","node_id_70",1.4678000211715698,0.09830000251531601
"PTK2B","node_id_71",9.350199699401855,-0.3718000054359436
"ESCO1","node_id_72",8.976900100708008,-0.37540000677108765
"CEP68","node_id_73",9.200200080871582,-0.3817000091075897
"CSMD1","node_id_74",3.161400079727173,-0.07540000230073929
