"label","id","mRNA","methy"
"ACTN1","node_id_0",11.782600402832031,0.11299999803304672
"ATP2A1","node_id_1",4.204800128936768,-0.4867999851703644
"MAN1B1","node_id_2",11.274499893188477,-0.4916999936103821
"NPHP4","node_id_3",8.090499877929688,0.43810001015663147
"MAEL","node_id_4",6.130300045013428,0.3127000033855438
"PROX1","node_id_5",1.9438999891281128,0.45820000767707825
"NR5A2","node_id_6",8.187100410461426,0.38449999690055847
"ETV6","node_id_7",9.854999542236328,0.19449999928474426
"COL6A3","node_id_8",12.227800369262695,0.38839998841285706
"SLMAP","node_id_9",9.228899955749512,-0.36239999532699585
"ITGAD","node_id_10",4.027299880981445,0.37070000171661377
"SMARCC2","node_id_11",11.795100212097168,-0.4902999997138977
"DNAH17","node_id_12",5.207499980926514,0.43389999866485596
"RFX5","node_id_13",10.013400077819824,0.3982999920845032
"CASZ1","node_id_14",6.955999851226807,0.10729999840259552
"MEOX2","node_id_15",4.232399940490723,-0.45809999108314514
"ZFP36","node_id_16",13.85789966583252,-0.483599990606308
"SLC2A9","node_id_17",8.61139965057373,-0.25290000438690186
"LOXL4","node_id_18",8.275899887084961,0.41609999537467957
"CSMD2","node_id_19",5.402200222015381,-0.44359999895095825
"EHMT1","node_id_20",9.652299880981445,0.4214000105857849
"MTMR7","node_id_21",5.843400001525879,0.38260000944137573
"ANKRD11","node_id_22",11.285900115966797,-0.45089998841285706
"TDRD6","node_id_23",4.259500026702881,0.46889999508857727
"WWP2","node_id_24",10.419099807739258,0.2782000005245209
"SERPINB12","node_id_25",0.439300000667572,0.01549999974668026
"SRCAP","node_id_26",11.440199851989746,0.26440000534057617
"GPHN","node_id_27",8.101799964904785,-0.3961000144481659
"OTOF","node_id_28",1.2771999835968018,0.3896999955177307
"NUP210L","node_id_29",1.8037999868392944,0.435699999332428
"MTUS2","node_id_30",2.580899953842163,-0.16509999334812164
"ZNF362","node_id_31",9.930100440979004,0.3686000108718872
"PTPRF","node_id_32",12.0693998336792,0.3253999948501587
"PACS2","node_id_33",10.66409969329834,-0.19249999523162842
