"label","id","mRNA","methy"
"ACTN1","node_id_0",12.307299613952637,0.3467999994754791
"ATP2A1","node_id_1",2.1333000659942627,0.3919000029563904
"MAN1B1","node_id_2",11.276800155639648,0.46050000190734863
"NPHP4","node_id_3",5.996699810028076,-0.36399999260902405
"MAEL","node_id_4",0.4609000086784363,0.3781999945640564
"PROX1","node_id_5",0.8095999956130981,0.218299999833107
"NR5A2","node_id_6",6.500999927520752,0.3465999960899353
"ETV6","node_id_7",9.588600158691406,-0.15809999406337738
"COL6A3","node_id_8",13.150500297546387,0.4205000102519989
"SLMAP","node_id_9",10.402999877929688,-0.3847000002861023
"ITGAD","node_id_10",2.2520999908447266,0.2606000006198883
"SMARCC2","node_id_11",11.202099800109863,-0.4066999852657318
"DNAH17","node_id_12",3.746299982070923,0.4171000123023987
"RFX5","node_id_13",10.04539966583252,-0.44130000472068787
"CASZ1","node_id_14",9.143500328063965,0.41600000858306885
"MEOX2","node_id_15",5.214600086212158,0.29109999537467957
"ZFP36","node_id_16",9.708900451660156,-0.46239998936653137
"SLC2A9","node_id_17",5.944699764251709,0.30559998750686646
"LOXL4","node_id_18",4.335899829864502,0.2987000048160553
"CSMD2","node_id_19",3.9356000423431396,0.121799997985363
"EHMT1","node_id_20",10.694700241088867,0.36500000953674316
"MTMR7","node_id_21",3.613800048828125,0.19709999859333038
"ANKRD11","node_id_22",9.818300247192383,0.3898000121116638
"TDRD6","node_id_23",1.5269999504089355,0.4553000032901764
"WWP2","node_id_24",9.888099670410156,0.35199999809265137
"SERPINB12","node_id_25",0.0,-0.17260000109672546
"SRCAP","node_id_26",12.218799591064453,-0.4837999939918518
"GPHN","node_id_27",6.753399848937988,0.07769999653100967
"OTOF","node_id_28",2.2520999908447266,0.3774000108242035
"NUP210L","node_id_29",0.4609000086784363,0.4253999888896942
"MTUS2","node_id_30",0.4609000086784363,-0.20829999446868896
"ZNF362","node_id_31",9.889200210571289,0.4104999899864197
"PTPRF","node_id_32",13.808799743652344,-0.09849999845027924
"PACS2","node_id_33",9.954099655151367,0.4481000006198883
"CACNA1A","node_id_34",6.202400207519531,-0.42890000343322754
"SLC6A5","node_id_35",0.0,-0.13429999351501465
"DSTYK","node_id_36",8.900400161743164,-0.4855000078678131
"APAF1","node_id_37",8.760899543762207,-0.4830000102519989
"GFPT2","node_id_38",7.254300117492676,0.34290000796318054
"LRRC4B","node_id_39",3.154400110244751,-0.4320000112056732
"AEBP1","node_id_40",13.55049991607666,0.482699990272522
"PELI2","node_id_41",6.063199996948242,0.37059998512268066
"DDX18","node_id_42",10.660900115966797,-0.4722999930381775
"CDH8","node_id_43",2.6482999324798584,-0.19249999523162842
"COL4A1","node_id_44",12.638500213623047,0.43220001459121704
"RBM47","node_id_45",11.235799789428711,-0.22709999978542328
"NLRC3","node_id_46",5.806000232696533,0.2117999941110611
"TINAG","node_id_47",0.0,-0.08720000088214874
"ARPC2","node_id_48",11.810999870300293,0.4214000105857849
"CABYR","node_id_49",6.36269998550415,-0.2662999927997589
"FBF1","node_id_50",7.27370023727417,0.40059998631477356
"PRKCH","node_id_51",9.17300033569336,-0.03999999910593033
"ST6GALNAC3","node_id_52",5.406000137329102,0.41510000824928284
"TRIM56","node_id_53",8.166999816894531,0.4733000099658966
"CCDC62","node_id_54",2.7323999404907227,-0.4754999876022339
"DYSF","node_id_55",8.124799728393555,0.2621999979019165
"ASAP2","node_id_56",9.538299560546875,-0.4575999975204468
"CACHD1","node_id_57",6.375899791717529,0.40880000591278076
"ESPN","node_id_58",7.254300117492676,0.27090001106262207
"KIF3A","node_id_59",9.065600395202637,-0.47600001096725464
"DPH2","node_id_60",8.762200355529785,-0.03999999910593033
"PARP10","node_id_61",10.850700378417969,0.3815000057220459
"STK38","node_id_62",10.31879997253418,0.4474000036716461
"ARHGAP15","node_id_63",6.030300140380859,0.3774999976158142
"DNAH11","node_id_64",0.46869999170303345,-0.032099999487400055
"KIF26A","node_id_65",6.142199993133545,0.07569999992847443
"ZFHX4","node_id_66",6.439799785614014,-0.07769999653100967
"KIDINS220","node_id_67",11.175999641418457,-0.47940000891685486
"CNTNAP2","node_id_68",5.480899810791016,-0.07970000058412552
"THRA","node_id_69",8.911199569702148,0.05510000139474869
"DPP6","node_id_70",1.3250999450683594,0.34869998693466187
"PTK2B","node_id_71",9.201800346374512,0.029999999329447746
"ESCO1","node_id_72",8.14799976348877,-0.35850000381469727
"CEP68","node_id_73",9.616499900817871,0.4214000105857849
"CSMD1","node_id_74",2.2520999908447266,0.23999999463558197
"PABPC3","node_id_75",7.327099800109863,-0.2671000063419342
"LTBP4","node_id_76",9.588600158691406,-0.36070001125335693
"SPTBN4","node_id_77",7.63640022277832,-0.02160000056028366
"PER3","node_id_78",9.1318998336792,-0.09359999746084213
"RNF111","node_id_79",9.718000411987305,-0.4652999937534332
"IGF2R","node_id_80",11.015899658203125,0.4388999938964844
"MAPK4","node_id_81",2.7323999404907227,-0.09849999845027924
"NRCAM","node_id_82",4.993800163269043,-0.11089999973773956
"TULP1","node_id_83",1.5269999504089355,-0.1363999992609024
"PLXNC1","node_id_84",7.399700164794922,0.4269999861717224
"RRP1","node_id_85",8.924099922180176,0.3968999981880188
"PPFIBP1","node_id_86",9.175800323486328,0.2996000051498413
"MYBL1","node_id_87",9.990900039672852,-0.45159998536109924
"UBR1","node_id_88",9.817000389099121,-0.46630001068115234
"GBF1","node_id_89",11.17770004272461,-0.1362999975681305
"ZNF613","node_id_90",8.68910026550293,-0.4616999924182892
"CAMSAP1","node_id_91",9.010899543762207,0.4332999885082245
"PLA2G15","node_id_92",9.58430004119873,0.30709999799728394
"DOCK1","node_id_93",11.107799530029297,0.3939000070095062
"GOLGA3","node_id_94",10.917699813842773,0.4185999929904938
"AKAP8L","node_id_95",9.714699745178223,0.41200000047683716
"ACSL5","node_id_96",7.323699951171875,-0.4016000032424927
"PDGFRA","node_id_97",8.938199996948242,0.03830000013113022
"CRHR1","node_id_98",0.8938000202178955,0.2669999897480011
"HTR1D","node_id_99",2.5589001178741455,0.19259999692440033
"RNF220","node_id_100",9.758500099182129,0.36039999127388
"LRPPRC","node_id_101",12.236599922180176,-0.4936000108718872
"NBL1","node_id_102",10.799099922180176,0.2533999979496002
"SERINC5","node_id_103",7.8206000328063965,-0.4846999943256378
"ERCC6","node_id_104",8.501799583435059,-0.484499990940094
"ZEB2","node_id_105",8.428899765014648,0.3935999870300293
"SLC20A2","node_id_106",9.493800163269043,0.3781999945640564
"ABR","node_id_107",10.834799766540527,-0.4404999911785126
"DIP2C","node_id_108",9.368000030517578,0.4465999901294708
"SYNJ1","node_id_109",8.26200008392334,-0.47859999537467957
"DNAH10","node_id_110",3.154400110244751,-0.1518000066280365
"ALDOA","node_id_111",14.909299850463867,0.359499990940094
"ANK3","node_id_112",9.543399810791016,0.17949999868869781
"ZNF710","node_id_113",8.161299705505371,0.4456000030040741
"NCAPD2","node_id_114",9.666099548339844,-0.40950000286102295
"UBTF","node_id_115",11.821499824523926,-0.4625999927520752
"EPB41L3","node_id_116",7.803699970245361,0.0340999998152256
"DCC","node_id_117",0.4609000086784363,0.1784999966621399
"CD2","node_id_118",7.456399917602539,0.42320001125335693
"TCF12","node_id_119",10.644700050354004,-0.487199991941452
"THBS1","node_id_120",13.744099617004395,0.42590001225471497
"ZBTB20","node_id_121",2.1333000659942627,0.3637999892234802
"GABBR1","node_id_122",6.887800216674805,-0.2671000063419342
"SORBS2","node_id_123",8.103300094604492,0.05290000140666962
"MTSS1","node_id_124",11.298100471496582,0.04580000042915344
"NCOA7","node_id_125",8.593899726867676,-0.4066999852657318
"ZNF808","node_id_126",7.611599922180176,-0.4016000032424927
"GABRA5","node_id_127",0.0,0.14790000021457672
"ARHGEF4","node_id_128",4.362500190734863,0.421099990606308
"EHMT2","node_id_129",10.826399803161621,0.40389999747276306
"KRT5","node_id_130",10.524900436401367,0.33239999413490295
"NOL10","node_id_131",9.44789981842041,0.35850000381469727
"HIP1","node_id_132",10.796500205993652,-0.376800000667572
"DGKI","node_id_133",2.0039000511169434,0.2766000032424927
"PROM2","node_id_134",11.125399589538574,0.421099990606308
"CUX2","node_id_135",1.7041000127792358,-0.3057999908924103
"KIF13A","node_id_136",9.277299880981445,-0.20260000228881836
"SLC25A2","node_id_137",1.0901999473571777,0.475600004196167
"ABCC1","node_id_138",10.108200073242188,-0.01769999973475933
"ZBTB9","node_id_139",9.402099609375,-0.4781000018119812
"ARHGEF10","node_id_140",9.180500030517578,0.385699987411499
"PNPLA6","node_id_141",10.221199989318848,0.36559998989105225
"PRPF38B","node_id_142",9.64050006866455,-0.4011000096797943
"ATG4D","node_id_143",8.706700325012207,0.4505999982357025
"BRCA2","node_id_144",5.872399806976318,-0.490200012922287
"TSPYL5","node_id_145",6.488999843597412,0.352400004863739
"AP2B1","node_id_146",12.950599670410156,-0.47049999237060547
"LONP1","node_id_147",10.760600090026855,0.4381999969482422
"NELL2","node_id_148",10.936300277709961,-0.4275999963283539
"USP4","node_id_149",10.025699615478516,-0.4697999954223633
"SNX7","node_id_150",6.5883002281188965,0.1534000039100647
"UHRF1","node_id_151",8.97350025177002,0.04100000113248825
"CROT","node_id_152",9.728300094604492,-0.16500000655651093
"SLC35B4","node_id_153",8.097299575805664,0.39739999175071716
"TSNARE1","node_id_154",7.188799858093262,0.35370001196861267
"ATP11A","node_id_155",7.104499816894531,-0.01600000075995922
"UGP2","node_id_156",10.72189998626709,0.42559999227523804
"FDPS","node_id_157",11.006400108337402,-0.4781999886035919
"ACTA1","node_id_158",4.071000099182129,0.03189999982714653
"PTPRN2","node_id_159",10.208000183105469,0.3529999852180481
"PUM1","node_id_160",10.876899719238281,-0.47859999537467957
"ADCY9","node_id_161",11.673999786376953,-0.07900000363588333
"KIF26B","node_id_162",7.42519998550415,-0.15330000221729279
"GRIN2A","node_id_163",3.9356000423431396,-0.04490000009536743
"LZTS2","node_id_164",10.85569953918457,0.3783999979496002
"RBM45","node_id_165",7.940400123596191,0.29679998755455017
"MAZ","node_id_166",12.409600257873535,-0.4740000069141388
"RFX6","node_id_167",0.0,0.03660000115633011
"PWP2","node_id_168",9.046199798583984,0.44609999656677246
"SETBP1","node_id_169",8.344499588012695,0.19900000095367432
"PIK3CB","node_id_170",10.935799598693848,0.4388999938964844
"PXDN","node_id_171",11.087699890136719,0.22669999301433563
"FBXO31","node_id_172",8.628700256347656,0.3343999981880188
"EXOC4","node_id_173",10.688799858093262,-0.30570000410079956
"CREBBP","node_id_174",11.62339973449707,-0.43790000677108765
"ABCA3","node_id_175",12.536199569702148,-0.3621000051498413
"TAX1BP1","node_id_176",11.650500297546387,-0.48080000281333923
"SLC25A12","node_id_177",9.654000282287598,0.3384999930858612
"SMOC2","node_id_178",9.084699630737305,-0.2879999876022339
