"label","id","mRNA","methy"
"ACTN1","node_id_0",13.052499771118164,0.20029999315738678
"ATP2A1","node_id_1",3.498300075531006,0.3522000014781952
"MAN1B1","node_id_2",11.043600082397461,0.4514000117778778
"NPHP4","node_id_3",8.576700210571289,-0.4560000002384186
"MAEL","node_id_4",2.513200044631958,0.4065999984741211
"PROX1","node_id_5",3.70770001411438,-0.09640000015497208
"NR5A2","node_id_6",5.63100004196167,0.1941000074148178
"ETV6","node_id_7",10.250200271606445,-0.37299999594688416
"COL6A3","node_id_8",16.07200050354004,0.23240000009536743
"SLMAP","node_id_9",10.399700164794922,-0.4117000102996826
"ITGAD","node_id_10",1.305400013923645,0.188400000333786
"SMARCC2","node_id_11",11.187800407409668,-0.4449000060558319
"DNAH17","node_id_12",4.078199863433838,0.3662000000476837
"RFX5","node_id_13",10.33080005645752,-0.47769999504089355
"CASZ1","node_id_14",10.78279972076416,-0.06239999830722809
"MEOX2","node_id_15",5.808199882507324,0.243599995970726
"ZFP36","node_id_16",11.766300201416016,-0.47530001401901245
"SLC2A9","node_id_17",6.0894999504089355,0.2605000138282776
"LOXL4","node_id_18",5.448599815368652,0.4327999949455261
"CSMD2","node_id_19",7.0406999588012695,-0.00800000037997961
"EHMT1","node_id_20",10.71720027923584,0.4219000041484833
"MTMR7","node_id_21",6.5208001136779785,-0.1800999939441681
"ANKRD11","node_id_22",10.557999610900879,0.3953000009059906
"TDRD6","node_id_23",2.436800003051758,0.4772999882698059
"WWP2","node_id_24",10.283900260925293,0.31349998712539673
"SERPINB12","node_id_25",0.0,0.010300000198185444
"SRCAP","node_id_26",12.638899803161621,-0.48570001125335693
"GPHN","node_id_27",7.837800025939941,-0.44110000133514404
"OTOF","node_id_28",4.24429988861084,0.3003999888896942
"NUP210L","node_id_29",0.9129999876022339,0.3472999930381775
"MTUS2","node_id_30",1.6134999990463257,-0.32690000534057617
"ZNF362","node_id_31",10.091899871826172,0.3427000045776367
"PTPRF","node_id_32",13.87559986114502,-0.15539999306201935
