"label","id","mRNA","methy"
"ACTN1","node_id_0",13.064900398254395,-0.09969999641180038
"ATP2A1","node_id_1",3.5460000038146973,-0.48489999771118164
"MAN1B1","node_id_2",11.904899597167969,-0.49140000343322754
"NPHP4","node_id_3",8.193499565124512,0.4383000135421753
"MAEL","node_id_4",2.128499984741211,0.30820000171661377
"PROX1","node_id_5",1.9299999475479126,0.4472000002861023
"NR5A2","node_id_6",5.823999881744385,0.43959999084472656
"ETV6","node_id_7",10.003999710083008,-0.0010000000474974513
"COL6A3","node_id_8",11.828200340270996,0.41909998655319214
"SLMAP","node_id_9",8.705699920654297,-0.3643999993801117
"ITGAD","node_id_10",3.799999952316284,0.39980000257492065
"SMARCC2","node_id_11",11.27280044555664,-0.49079999327659607
"DNAH17","node_id_12",5.021399974822998,0.42160001397132874
"RFX5","node_id_13",9.728099822998047,0.3440999984741211
"CASZ1","node_id_14",7.551700115203857,-0.1615999937057495
"MEOX2","node_id_15",6.853899955749512,-0.45339998602867126
"ZFP36","node_id_16",12.55090045928955,-0.4812999963760376
"SLC2A9","node_id_17",8.759099960327148,-0.27300000190734863
"LOXL4","node_id_18",8.35569953918457,0.3946000039577484
"CSMD2","node_id_19",0.6434999704360962,-0.10189999639987946
"EHMT1","node_id_20",9.573800086975098,0.43549999594688416
"MTMR7","node_id_21",6.420899868011475,0.24729999899864197
"ANKRD11","node_id_22",11.186400413513184,-0.44359999895095825
"TDRD6","node_id_23",3.237499952316284,0.4797999858856201
"WWP2","node_id_24",11.894499778747559,0.20669999718666077
"SERPINB12","node_id_25",0.0,0.006599999964237213
"SRCAP","node_id_26",11.468700408935547,0.29170000553131104
"GPHN","node_id_27",7.547399997711182,-0.38040000200271606
"OTOF","node_id_28",2.599100112915039,0.3926999866962433
"NUP210L","node_id_29",0.6434999704360962,0.3905999958515167
"MTUS2","node_id_30",2.302999973297119,-0.20309999585151672
"ZNF362","node_id_31",9.826899528503418,0.38510000705718994
"PTPRF","node_id_32",13.927000045776367,0.31839999556541443
"PACS2","node_id_33",10.711899757385254,-0.1574999988079071
"CACNA1A","node_id_34",2.9532999992370605,0.24539999663829803
"SLC6A5","node_id_35",0.0,0.3837999999523163
"DSTYK","node_id_36",8.692099571228027,0.2045000046491623
"APAF1","node_id_37",8.807000160217285,-0.4758000075817108
"GFPT2","node_id_38",9.440099716186523,-0.21860000491142273
"LRRC4B","node_id_39",6.295899868011475,-0.48339998722076416
"AEBP1","node_id_40",13.968899726867676,0.3521000146865845
"PELI2","node_id_41",6.714099884033203,0.39719998836517334
"DDX18","node_id_42",10.419699668884277,-0.45410001277923584
"CDH8","node_id_43",4.446100234985352,0.11590000241994858
"COL4A1","node_id_44",13.392000198364258,0.39899998903274536
"RBM47","node_id_45",10.854499816894531,0.07079999893903732
"NLRC3","node_id_46",7.543000221252441,0.09109999984502792
"TINAG","node_id_47",7.062399864196777,-0.02800000086426735
"ARPC2","node_id_48",11.922100067138672,0.33070001006126404
"CABYR","node_id_49",4.112800121307373,0.027400000020861626
"FBF1","node_id_50",7.08489990234375,-0.4912000000476837
"PRKCH","node_id_51",8.377799987792969,0.39959999918937683
"ST6GALNAC3","node_id_52",4.8632001876831055,0.3946000039577484
"TRIM56","node_id_53",8.435199737548828,0.444599986076355
"CCDC62","node_id_54",1.086899995803833,-0.48590001463890076
"DYSF","node_id_55",10.935400009155273,0.39149999618530273
"ASAP2","node_id_56",8.68220043182373,-0.23499999940395355
"CACHD1","node_id_57",6.188799858093262,-0.26669999957084656
"ESPN","node_id_58",9.18120002746582,-0.23520000278949738
"KIF3A","node_id_59",8.377799987792969,-0.48399999737739563
"DPH2","node_id_60",8.906700134277344,-0.4510999917984009
"PARP10","node_id_61",12.215200424194336,0.34299999475479126
"STK38","node_id_62",9.90939998626709,-0.4796999990940094
"ARHGAP15","node_id_63",7.0192999839782715,0.16850000619888306
"DNAH11","node_id_64",10.660400390625,-0.24050000309944153
"KIF26A","node_id_65",7.2866997718811035,-0.41100001335144043
"ZFHX4","node_id_66",4.777100086212158,-0.30790001153945923
"KIDINS220","node_id_67",10.468600273132324,-0.4343000054359436
"CNTNAP2","node_id_68",2.599100112915039,-0.18440000712871552
"THRA","node_id_69",10.408699989318848,-0.2721000015735626
"DPP6","node_id_70",2.4586000442504883,-0.18389999866485596
"PTK2B","node_id_71",10.65410041809082,-0.04270000010728836
"ESCO1","node_id_72",7.826399803161621,-0.4050999879837036
"CEP68","node_id_73",8.318099975585938,-0.42160001397132874
"CSMD1","node_id_74",0.6434999704360962,0.4494999945163727
"PABPC3","node_id_75",6.41480016708374,0.4228000044822693
"LTBP4","node_id_76",9.437800407409668,-0.09650000184774399
"SPTBN4","node_id_77",7.144899845123291,-0.2881999909877777
"PER3","node_id_78",9.459799766540527,-0.2160000056028366
"RNF111","node_id_79",9.024999618530273,-0.3280999958515167
"IGF2R","node_id_80",10.844799995422363,0.4803999960422516
"MAPK4","node_id_81",0.0,-0.2565999925136566
"NRCAM","node_id_82",6.386000156402588,0.32820001244544983
"TULP1","node_id_83",0.0,0.35350000858306885
"PLXNC1","node_id_84",5.657199859619141,-0.05169999971985817
"RRP1","node_id_85",9.713700294494629,-0.4851999878883362
"PPFIBP1","node_id_86",10.815400123596191,0.11219999939203262
"MYBL1","node_id_87",6.860899925231934,-0.4821000099182129
"UBR1","node_id_88",8.858499526977539,0.04619999974966049
"GBF1","node_id_89",10.689000129699707,0.3878999948501587
"ZNF613","node_id_90",6.767199993133545,-0.46709999442100525
"CAMSAP1","node_id_91",9.339799880981445,-0.1120000034570694
"PLA2G15","node_id_92",10.522000312805176,0.3228999972343445
"DOCK1","node_id_93",9.78339958190918,0.41780000925064087
"GOLGA3","node_id_94",10.585599899291992,0.38190001249313354
"AKAP8L","node_id_95",9.665599822998047,-0.4916999936103821
"ACSL5","node_id_96",9.349800109863281,-0.44339999556541443
"PDGFRA","node_id_97",6.30049991607666,0.20409999787807465
"CRHR1","node_id_98",3.4542999267578125,0.2370000034570694
"HTR1D","node_id_99",1.6998000144958496,0.38260000944137573
"RNF220","node_id_100",10.811699867248535,-0.484499990940094
"LRPPRC","node_id_101",11.044599533081055,-0.47540000081062317
"NBL1","node_id_102",13.43970012664795,-0.21119999885559082
"SERINC5","node_id_103",4.065199851989746,-0.3700000047683716
"ERCC6","node_id_104",6.421000003814697,-0.4839000105857849
"ZEB2","node_id_105",10.726799964904785,0.448199987411499
"SLC20A2","node_id_106",9.447099685668945,0.4268999993801117
"ABR","node_id_107",10.394000053405762,0.3944999873638153
"DIP2C","node_id_108",10.591400146484375,-0.02759999968111515
"SYNJ1","node_id_109",8.004300117492676,-0.40459999442100525
"DNAH10","node_id_110",3.4000000953674316,0.3928000032901764
"ALDOA","node_id_111",15.57699966430664,-0.3481000065803528
"ANK3","node_id_112",8.373000144958496,-0.050599999725818634
"ZNF710","node_id_113",7.498899936676025,0.3041999936103821
"NCAPD2","node_id_114",9.379300117492676,0.4156999886035919
