"label","id","mRNA","methy"
"ACTN1","node_id_0",13.184900283813477,0.06589999794960022
"ATP2A1","node_id_1",2.7548000812530518,-0.48069998621940613
"MAN1B1","node_id_2",11.182600021362305,-0.48730000853538513
"NPHP4","node_id_3",7.496399879455566,0.41909998655319214
"MAEL","node_id_4",5.485000133514404,0.3538999855518341
"PROX1","node_id_5",1.4694000482559204,0.4300000071525574
"NR5A2","node_id_6",7.339799880981445,0.3668999969959259
"ETV6","node_id_7",9.9350004196167,-0.030500000342726707
"COL6A3","node_id_8",12.3927001953125,0.4065999984741211
"SLMAP","node_id_9",9.150899887084961,-0.27160000801086426
"ITGAD","node_id_10",4.042600154876709,0.3774000108242035
"SMARCC2","node_id_11",10.892200469970703,-0.4832000136375427
"DNAH17","node_id_12",5.018599987030029,0.4415999948978424
"RFX5","node_id_13",9.342900276184082,0.23810000717639923
"CASZ1","node_id_14",6.539100170135498,0.13699999451637268
"MEOX2","node_id_15",2.438999891281128,-0.44200000166893005
"ZFP36","node_id_16",12.287199974060059,-0.46779999136924744
"SLC2A9","node_id_17",9.878499984741211,-0.2442999929189682
"LOXL4","node_id_18",7.742700099945068,0.2888000011444092
"CSMD2","node_id_19",4.530700206756592,-0.4607999920845032
"EHMT1","node_id_20",9.642600059509277,0.4018000066280365
"MTMR7","node_id_21",5.237400054931641,0.30799999833106995
"ANKRD11","node_id_22",11.50570011138916,-0.46389999985694885
"TDRD6","node_id_23",3.0906999111175537,0.4749000072479248
"WWP2","node_id_24",9.951800346374512,0.0340999998152256
"SERPINB12","node_id_25",0.0,-0.07989999651908875
"SRCAP","node_id_26",11.246500015258789,0.2639000117778778
"GPHN","node_id_27",7.97599983215332,-0.4068000018596649
"OTOF","node_id_28",2.6570000648498535,0.3458999991416931
"NUP210L","node_id_29",0.5284000039100647,0.39399999380111694
"MTUS2","node_id_30",2.5522000789642334,-0.11190000176429749
"ZNF362","node_id_31",9.972299575805664,0.3497999906539917
"PTPRF","node_id_32",11.969300270080566,0.2361000031232834
"PACS2","node_id_33",10.58180046081543,-0.1111999973654747
"CACNA1A","node_id_34",5.708899974822998,0.147599995136261
"SLC6A5","node_id_35",0.0,0.1679999977350235
"DSTYK","node_id_36",9.17650032043457,-0.030400000512599945
"APAF1","node_id_37",8.460100173950195,-0.4805999994277954
"GFPT2","node_id_38",10.099300384521484,0.14730000495910645
"LRRC4B","node_id_39",4.894700050354004,-0.4758000075817108
"AEBP1","node_id_40",14.018400192260742,0.34540000557899475
"PELI2","node_id_41",7.769199848175049,0.052000001072883606
"DDX18","node_id_42",10.372900009155273,-0.4440999925136566
"CDH8","node_id_43",5.671800136566162,-0.48069998621940613
"COL4A1","node_id_44",16.058300018310547,0.32120001316070557
"RBM47","node_id_45",10.873700141906738,0.027499999850988388
"NLRC3","node_id_46",7.449699878692627,0.09390000253915787
"TINAG","node_id_47",7.095699787139893,0.03500000014901161
"ARPC2","node_id_48",12.336199760437012,0.1860000044107437
"CABYR","node_id_49",5.302999973297119,-0.43720000982284546
"FBF1","node_id_50",6.220699787139893,-0.4875999987125397
"PRKCH","node_id_51",9.884599685668945,0.24070000648498535
"ST6GALNAC3","node_id_52",7.141600131988525,0.2985000014305115
"TRIM56","node_id_53",8.315400123596191,0.3684999942779541
"CCDC62","node_id_54",1.2182999849319458,-0.4794999957084656
"DYSF","node_id_55",11.862899780273438,0.24089999496936798
"ASAP2","node_id_56",10.376799583435059,-0.0027000000700354576
"CACHD1","node_id_57",7.900599956512451,-0.2614000141620636
"ESPN","node_id_58",7.792500019073486,-0.014800000004470348
"KIF3A","node_id_59",8.485300064086914,-0.4772000014781952
"DPH2","node_id_60",8.372400283813477,-0.4433000087738037
"PARP10","node_id_61",10.706899642944336,0.23469999432563782
"STK38","node_id_62",9.728599548339844,-0.4790000021457672
"ARHGAP15","node_id_63",7.624800205230713,0.1315000057220459
"DNAH11","node_id_64",8.594799995422363,-0.10520000010728836
"KIF26A","node_id_65",6.943299770355225,-0.3264999985694885
"ZFHX4","node_id_66",4.662499904632568,-0.37770000100135803
"KIDINS220","node_id_67",10.479100227355957,-0.45820000767707825
"CNTNAP2","node_id_68",1.4694000482559204,-0.3919999897480011
"THRA","node_id_69",9.742600440979004,-0.1956000030040741
"DPP6","node_id_70",0.5284000039100647,-0.4611000120639801
