"label","id","mRNA","methy"
"ACTN1","node_id_0",12.436699867248535,0.03610000014305115
"NR5A2","node_id_6",8.319000244140625,0.4431000053882599
"COL6A3","node_id_8",13.689800262451172,0.3303999900817871
"ITGAD","node_id_10",0.6428999900817871,0.4018999934196472
"SMARCC2","node_id_11",11.245100021362305,-0.4894999861717224
"LOXL4","node_id_18",7.519499778747559,0.4025000035762787
"EHMT1","node_id_20",9.590200424194336,0.4196999967098236
"MTMR7","node_id_21",5.623499870300293,0.27309998869895935
"CACNA1A","node_id_34",3.612299919128418,0.010200000368058681
"GFPT2","node_id_38",8.454500198364258,0.34220001101493835
"PELI2","node_id_41",8.678600311279297,0.3111000061035156
"COL4A1","node_id_44",16.562400817871094,0.23800000548362732
"ARPC2","node_id_48",12.351099967956543,0.2815999984741211
"FBF1","node_id_50",4.406899929046631,-0.4884999990463257
"PRKCH","node_id_51",11.027899742126465,0.28949999809265137
"TRIM56","node_id_53",8.262100219726562,0.4041999876499176
"ASAP2","node_id_56",9.93280029296875,0.21570000052452087
"KIF3A","node_id_59",7.584199905395508,-0.4814999997615814
"ARHGAP15","node_id_63",8.103300094604492,0.2093999981880188
"KIF26A","node_id_65",8.862199783325195,-0.3862999975681305
"THRA","node_id_69",9.821900367736816,-0.2957000136375427
"PTK2B","node_id_71",7.8495001792907715,-0.009999999776482582
"ESCO1","node_id_72",8.144000053405762,-0.41839998960494995
"SPTBN4","node_id_77",3.052999973297119,-0.15530000627040863
"RNF111","node_id_79",9.409000396728516,-0.3555999994277954
"IGF2R","node_id_80",11.964500427246094,0.4837000072002411
"MAPK4","node_id_81",3.052999973297119,-0.3537999987602234
"NRCAM","node_id_82",9.029600143432617,0.32089999318122864
"PLXNC1","node_id_84",6.304599761962891,-0.0544000007212162
"UBR1","node_id_88",9.431500434875488,0.10700000077486038
"GBF1","node_id_89",10.454299926757812,-0.13860000669956207
"DOCK1","node_id_93",11.132699966430664,0.2696000039577484
"CRHR1","node_id_98",5.545100212097168,0.3012999892234802
"HTR1D","node_id_99",0.0,0.33799999952316284
"RNF220","node_id_100",9.640199661254883,-0.490200012922287
"LRPPRC","node_id_101",11.561200141906738,-0.4675999879837036
"ABR","node_id_107",10.241999626159668,0.31679999828338623
"ALDOA","node_id_111",15.087200164794922,-0.2151000052690506
"ANK3","node_id_112",9.406599998474121,0.024000000208616257
"NCAPD2","node_id_114",9.715900421142578,0.4528000056743622
"DCC","node_id_117",2.8431999683380127,0.36090001463890076
"CD2","node_id_118",8.1003999710083,0.37070000171661377
"THBS1","node_id_120",13.866700172424316,0.24500000476837158
"GABBR1","node_id_122",6.720200061798096,0.4000000059604645
"MTSS1","node_id_124",10.611200332641602,-0.22200000286102295
"NCOA7","node_id_125",11.021699905395508,0.37119999527931213
"ARHGEF4","node_id_128",3.9105000495910645,-0.06669999659061432
"EHMT2","node_id_129",9.783699989318848,0.43459999561309814
"HIP1","node_id_132",11.31089973449707,0.3425000011920929
"ARHGEF10","node_id_140",10.314399719238281,-0.19900000095367432
"BRCA2","node_id_144",5.467100143432617,0.43140000104904175
"USP4","node_id_149",10.051300048828125,-0.4659999907016754
"CROT","node_id_152",8.468299865722656,0.0340999998152256
"ATP11A","node_id_155",12.044599533081055,-0.1266999989748001
"UGP2","node_id_156",11.374899864196777,0.43220001459121704
"ACTA1","node_id_158",2.7256999015808105,-0.2184000015258789
"PUM1","node_id_160",11.109000205993652,0.18019999563694
"ADCY9","node_id_161",9.723600387573242,-0.20980000495910645
"KIF26B","node_id_162",6.083600044250488,-0.04010000079870224
"GRIN2A","node_id_163",8.634499549865723,-0.2460000067949295
"RBM45","node_id_165",7.1717000007629395,-0.40869998931884766
"PIK3CB","node_id_170",10.5600004196167,0.3659999966621399
"FBXO31","node_id_172",9.737000465393066,0.30399999022483826
"EXOC4","node_id_173",10.664600372314453,-0.4772999882698059
"CREBBP","node_id_174",11.042200088500977,-0.3165999948978424
"TAX1BP1","node_id_176",11.266900062561035,-0.4065000116825104
"ARHGEF11","node_id_181",9.314200401306152,0.41920000314712524
"SYNE1","node_id_183",11.098699569702148,-0.397599995136261
"PEX1","node_id_186",8.755599975585938,-0.47209998965263367
"COG1","node_id_187",9.539600372314453,-0.4828999936580658
"KCNAB2","node_id_188",7.839000225067139,-0.19499999284744263
"COL12A1","node_id_189",11.968799591064453,0.1876000016927719
"EPHA7","node_id_190",9.844799995422363,-0.42640000581741333
"RBL1","node_id_193",6.1072998046875,-0.24619999527931213
"ARHGAP30","node_id_194",8.692399978637695,0.1307000070810318
"PLOD3","node_id_197",10.850199699401855,-0.05849999934434891
"COL20A1","node_id_198",0.0,-0.462799996137619
"PDE4B","node_id_200",10.038999557495117,0.10670000314712524
"LRP6","node_id_201",10.217000007629395,0.05559999868273735
"CBX2","node_id_203",7.258900165557861,0.15559999644756317
"PRDM16","node_id_208",5.271299839019775,0.15160000324249268
"SMURF2","node_id_211",8.933500289916992,0.37130001187324524
"PRKCA","node_id_212",8.262100219726562,0.39640000462532043
"PSMD4","node_id_218",11.289400100708008,-0.4717000126838684
"RASA3","node_id_225",9.751099586486816,-0.02800000086426735
"PTPRE","node_id_227",9.737899780273438,0.16869999468326569
"GPSM1","node_id_230",8.05840015411377,0.20029999315738678
"ARHGAP21","node_id_231",9.890800476074219,-0.05009999871253967
"GRM7","node_id_232",1.0860999822616577,0.30379998683929443
"KSR2","node_id_233",2.3017001152038574,-0.13650000095367432
"SLCO4C1","node_id_234",10.222399711608887,-0.38909998536109924
"PCBP2","node_id_235",14.075699806213379,-0.07169999927282333
"COL7A1","node_id_236",2.5977001190185547,0.3727000057697296
"KIAA1549","node_id_238",8.839400291442871,-0.03290000185370445
"TRPC3","node_id_239",0.6428999900817871,-0.4505000114440918
"RYR2","node_id_240",2.8431999683380127,0.3928999900817871
"RNF213","node_id_251",11.373600006103516,-0.3804999887943268
"RB1","node_id_256",11.537400245666504,-0.30550000071525574
"COL1A1","node_id_257",16.001699447631836,0.42179998755455017
"PAX6","node_id_258",6.549099922180176,-0.35359999537467957
"KCNS3","node_id_259",9.432700157165527,0.09309999644756317
"LEO1","node_id_261",8.491000175476074,-0.47429999709129333
"SQSTM1","node_id_265",12.65369987487793,0.2994999885559082
"CDK12","node_id_266",9.903499603271484,-0.45910000801086426
"ITGA2B","node_id_267",3.3984999656677246,-0.4560999870300293
"PLXNB2","node_id_268",12.57349967956543,-0.20489999651908875
"KDM1A","node_id_269",10.040599822998047,0.3447999954223633
"FGR","node_id_275",8.064499855041504,0.2402999997138977
"CHD3","node_id_280",11.222900390625,-0.0544000007212162
"HEY2","node_id_281",8.650699615478516,-0.35670000314712524
"EPC2","node_id_283",9.515800476074219,-0.3993000090122223
"ATP6V1B1","node_id_287",5.520999908447266,0.32330000400543213
"HERC1","node_id_290",10.742300033569336,0.4422999918460846
"GLI2","node_id_292",7.588500022888184,0.43309998512268066
"ARAP3","node_id_296",10.733699798583984,0.1607999950647354
"GRM4","node_id_300",0.0,0.10260000079870224
"RHOBTB2","node_id_303",9.179699897766113,0.27390000224113464
"ESR2","node_id_304",3.3984999656677246,0.42800000309944153
"MSH5","node_id_305",4.99459981918335,-0.4496000111103058
"ALK","node_id_307",0.0,-0.4787999987602234
"JARID2","node_id_309",8.331700325012207,0.3476000130176544
"GRM8","node_id_310",7.596799850463867,0.024700000882148743
"FLNB","node_id_315",12.882200241088867,0.14630000293254852
"MMP2","node_id_319",12.353099822998047,0.22169999778270721
"CHD4","node_id_321",12.197699546813965,-0.4043000042438507
"TAOK2","node_id_322",10.37600040435791,0.21240000426769257
"EED","node_id_324",7.941400051116943,-0.48030000925064087
"CD8B","node_id_327",5.589900016784668,0.3765000104904175
"PLD1","node_id_330",10.064200401306152,0.09799999743700027
"XPO1","node_id_332",11.236700057983398,-0.43290001153945923
"TRAPPC9","node_id_336",9.314200401306152,0.43470001220703125
"CAMKK1","node_id_345",8.21660041809082,-0.1315000057220459
"SRRM2","node_id_349",12.915800094604492,0.46309998631477356
"FBXO21","node_id_351",10.269100189208984,0.14720000326633453
"EP400","node_id_358",9.854499816894531,0.41830000281333923
"MEF2D","node_id_360",11.318300247192383,0.12610000371932983
"MIA3","node_id_363",10.332099914550781,-0.4657999873161316
"ARHGEF2","node_id_364",10.861599922180176,-0.1785999983549118
"PRDM4","node_id_367",9.292400360107422,-0.3400999903678894
"IL4R","node_id_368",10.873299598693848,0.3815999925136566
"GABBR2","node_id_371",1.4246000051498413,-0.039900001138448715
"SND1","node_id_372",11.89050006866455,-0.448199987411499
"WAC","node_id_373",11.61359977722168,0.14669999480247498
"PCNT","node_id_374",8.548399925231934,0.42899999022483826
"PPP1R15B","node_id_379",10.772700309753418,-0.3546999990940094
"ANAPC4","node_id_380",8.336700439453125,-0.3327000141143799
"CREM","node_id_383",10.347100257873535,0.12710000574588776
"KIF3C","node_id_384",8.870800018310547,-0.11270000040531158
"NID1","node_id_386",13.79889965057373,0.2597000002861023
"ADAMTS2","node_id_390",8.588899612426758,0.23600000143051147
"DLX5","node_id_391",6.273499965667725,-0.18359999358654022
"MST1R","node_id_395",4.368199825286865,-0.21160000562667847
"EPAS1","node_id_397",15.095000267028809,-0.20360000431537628
"IGF1R","node_id_399",10.812000274658203,0.163100004196167
"MAP2K1","node_id_400",10.534199714660645,0.1023000031709671
"TAF4","node_id_401",7.934800148010254,-0.48840001225471497
"RRAGD","node_id_402",9.752099990844727,0.2240000069141388
"UNC45B","node_id_404",3.6770999431610107,0.27410000562667847
"HRG","node_id_405",0.0,0.22280000150203705
"SARS","node_id_409",12.016300201416016,-0.4408000111579895
