"label","id","mRNA","methy"
"ACTN1","node_id_0",12.208000183105469,0.049300000071525574
"NR5A2","node_id_6",4.564599990844727,-0.014700000174343586
"COL6A3","node_id_8",12.416199684143066,0.41780000925064087
"ITGAD","node_id_10",2.15339994430542,0.17399999499320984
"SMARCC2","node_id_11",12.048500061035156,0.25189998745918274
"LOXL4","node_id_18",7.066299915313721,0.05889999866485596
"EHMT1","node_id_20",10.607199668884277,0.4032999873161316
"MTMR7","node_id_21",6.541600227355957,0.04410000145435333
"CACNA1A","node_id_34",4.265200138092041,-0.31839999556541443
"GFPT2","node_id_38",7.327600002288818,0.1200999990105629
"PELI2","node_id_41",8.679200172424316,-0.35350000858306885
"COL4A1","node_id_44",12.236499786376953,0.4526999890804291
"ARPC2","node_id_48",12.336299896240234,0.32670000195503235
"FBF1","node_id_50",6.782100200653076,-0.36970001459121704
"PRKCH","node_id_51",10.014900207519531,0.38429999351501465
"TRIM56","node_id_53",8.60260009765625,-0.4830000102519989
"ASAP2","node_id_56",7.604499816894531,-0.40860000252723694
"KIF3A","node_id_59",7.867499828338623,-0.38600000739097595
"ARHGAP15","node_id_63",6.462800025939941,0.2784999907016754
"KIF26A","node_id_65",4.337299823760986,-0.26510000228881836
"THRA","node_id_69",8.983099937438965,-0.2126999944448471
"PTK2B","node_id_71",10.817899703979492,-0.3982999920845032
"ESCO1","node_id_72",9.469599723815918,-0.383899986743927
"SPTBN4","node_id_77",1.5707999467849731,0.3682999908924103
"RNF111","node_id_79",9.44629955291748,-0.2646999955177307
"IGF2R","node_id_80",11.747900009155273,0.37630000710487366
"MAPK4","node_id_81",2.3048999309539795,-0.4334999918937683
"NRCAM","node_id_82",8.373200416564941,-0.46810001134872437
"PLXNC1","node_id_84",7.79580020904541,0.41130000352859497
"UBR1","node_id_88",10.509599685668945,-0.1379999965429306
"GBF1","node_id_89",10.928899765014648,0.37310001254081726
"DOCK1","node_id_93",10.291600227355957,0.1005999967455864
"CRHR1","node_id_98",0.6108999848365784,-0.4318999946117401
"HTR1D","node_id_99",1.5707999467849731,0.3815999925136566
"RNF220","node_id_100",10.512900352478027,-0.35359999537467957
"LRPPRC","node_id_101",11.987700462341309,0.42320001125335693
"ABR","node_id_107",11.482999801635742,0.13920000195503235
"ALDOA","node_id_111",14.284199714660645,0.20980000495910645
"ANK3","node_id_112",9.133600234985352,0.35690000653266907
"NCAPD2","node_id_114",11.449899673461914,0.3702999949455261
"DCC","node_id_117",1.3092000484466553,0.057100001722574234
"CD2","node_id_118",9.756799697875977,0.3237999975681305
"THBS1","node_id_120",10.0447998046875,0.38440001010894775
"GABBR1","node_id_122",7.593500137329102,-0.3928999900817871
