"label","id","mRNA","methy"
"ACTN1","node_id_0",12.184000015258789,-0.17710000276565552
"NR5A2","node_id_6",6.562099933624268,0.41909998655319214
"COL6A3","node_id_8",10.805899620056152,0.3953999876976013
"ITGAD","node_id_10",5.314899921417236,0.36340001225471497
"SMARCC2","node_id_11",12.077899932861328,-0.4900999963283539
"LOXL4","node_id_18",8.770500183105469,0.1834000051021576
"EHMT1","node_id_20",9.174400329589844,0.4339999854564667
"MTMR7","node_id_21",5.342599868774414,-0.01889999955892563
"CACNA1A","node_id_34",5.620999813079834,0.1429000049829483
"GFPT2","node_id_38",7.712399959564209,-0.29490000009536743
"PELI2","node_id_41",7.5177998542785645,0.035999998450279236
"COL4A1","node_id_44",14.616700172424316,0.3084000051021576
"ARPC2","node_id_48",11.463199615478516,-0.03610000014305115
"FBF1","node_id_50",7.870100021362305,-0.490200012922287
"PRKCH","node_id_51",9.1358003616333,0.28209999203681946
"TRIM56","node_id_53",9.314200401306152,0.29919999837875366
"ASAP2","node_id_56",10.54539966583252,-0.2922999858856201
"KIF3A","node_id_59",8.644700050354004,-0.4844000041484833
"ARHGAP15","node_id_63",6.762899875640869,0.1745000034570694
"KIF26A","node_id_65",8.315199851989746,-0.3626999855041504
"THRA","node_id_69",9.596400260925293,-0.24240000545978546
"PTK2B","node_id_71",8.966300010681152,-0.01860000006854534
"ESCO1","node_id_72",8.166600227355957,-0.45559999346733093
"SPTBN4","node_id_77",5.133500099182129,-0.3625999987125397
"RNF111","node_id_79",9.026100158691406,-0.44600000977516174
"IGF2R","node_id_80",11.704700469970703,0.46799999475479126
"MAPK4","node_id_81",0.6672000288963318,-0.323199987411499
"NRCAM","node_id_82",10.566800117492676,-0.03370000049471855
"PLXNC1","node_id_84",5.109099864959717,-0.2838999927043915
"UBR1","node_id_88",8.907500267028809,-0.26759999990463257
"GBF1","node_id_89",10.831299781799316,0.00559999980032444
"DOCK1","node_id_93",10.557299613952637,0.382999986410141
"CRHR1","node_id_98",2.260699987411499,-0.06610000133514404
"HTR1D","node_id_99",0.6672000288963318,-0.21389999985694885
"RNF220","node_id_100",10.027700424194336,-0.4819999933242798
"LRPPRC","node_id_101",10.910499572753906,-0.4799000024795532
"ABR","node_id_107",9.69909954071045,0.3463999927043915
"ALDOA","node_id_111",15.789199829101562,-0.3158999979496002
"ANK3","node_id_112",7.489799976348877,-0.066600002348423
"NCAPD2","node_id_114",9.603099822998047,0.41609999537467957
"DCC","node_id_117",1.1217000484466553,0.3921999931335449
"CD2","node_id_118",8.081500053405762,0.3862999975681305
"THBS1","node_id_120",12.671500205993652,0.17679999768733978
"GABBR1","node_id_122",9.480199813842773,0.43939998745918274
"MTSS1","node_id_124",10.787300109863281,-0.3228999972343445
"NCOA7","node_id_125",8.471500396728516,0.4180000126361847
"ARHGEF4","node_id_128",0.6672000288963318,0.07649999856948853
"EHMT2","node_id_129",10.53339958190918,0.4284999966621399
"HIP1","node_id_132",10.504500389099121,0.11810000240802765
"ARHGEF10","node_id_140",10.293000221252441,-0.16699999570846558
"BRCA2","node_id_144",5.39769983291626,0.37619999051094055
"USP4","node_id_149",10.940199851989746,-0.47769999504089355
"CROT","node_id_152",9.81190013885498,-0.3513999879360199
"ATP11A","node_id_155",12.37600040435791,-0.2337999939918518
"UGP2","node_id_156",10.508000373840332,-0.003700000001117587
"ACTA1","node_id_158",1.7450000047683716,-0.06599999964237213
"PUM1","node_id_160",10.61299991607666,0.18729999661445618
"ADCY9","node_id_161",9.80720043182373,-0.38179999589920044
"KIF26B","node_id_162",4.025700092315674,-0.42669999599456787
"GRIN2A","node_id_163",4.897799968719482,-0.4602000117301941
"RBM45","node_id_165",7.4369001388549805,-0.38760000467300415
"PIK3CB","node_id_170",10.73449993133545,-0.031199999153614044
"FBXO31","node_id_172",9.888199806213379,0.3474000096321106
"EXOC4","node_id_173",9.958900451660156,-0.4812000095844269
"CREBBP","node_id_174",11.02810001373291,-0.2897999882698059
"TAX1BP1","node_id_176",11.27910041809082,-0.4595000147819519
"ARHGEF11","node_id_181",10.07040023803711,0.3822000026702881
"SYNE1","node_id_183",10.975600242614746,-0.45190000534057617
"PEX1","node_id_186",9.433099746704102,-0.48579999804496765
"COG1","node_id_187",10.906999588012695,-0.48899999260902405
"KCNAB2","node_id_188",8.488200187683105,-0.24330000579357147
"COL12A1","node_id_189",10.616299629211426,-0.3061999976634979
"EPHA7","node_id_190",9.284600257873535,-0.4185999929904938
"RBL1","node_id_193",5.720900058746338,-0.39879998564720154
"ARHGAP30","node_id_194",8.68649959564209,0.03359999880194664
"PLOD3","node_id_197",11.952099800109863,-0.22540000081062317
