"label","id","mRNA","methy"
"ACTN1","node_id_0",12.201700210571289,0.265500009059906
"NR5A2","node_id_6",6.392099857330322,0.16019999980926514
"COL6A3","node_id_8",14.433899879455566,0.38679999113082886
"ITGAD","node_id_10",0.43470001220703125,0.2630000114440918
"SMARCC2","node_id_11",11.491999626159668,-0.3903000056743622
"LOXL4","node_id_18",5.4446001052856445,0.4555000066757202
"EHMT1","node_id_20",10.5378999710083,0.43950000405311584
"MTMR7","node_id_21",4.961999893188477,-0.013000000268220901
"CACNA1A","node_id_34",4.7179999351501465,-0.33489999175071716
"GFPT2","node_id_38",7.833899974822998,0.26510000228881836
"PELI2","node_id_41",8.260100364685059,-0.21690000593662262
"COL4A1","node_id_44",13.965299606323242,0.4528000056743622
"ARPC2","node_id_48",11.903599739074707,0.3467000126838684
"FBF1","node_id_50",7.094399929046631,0.4034999907016754
"PRKCH","node_id_51",9.422800064086914,-0.37119999527931213
"TRIM56","node_id_53",7.219600200653076,0.4837000072002411
"ASAP2","node_id_56",9.692999839782715,-0.4652999937534332
"KIF3A","node_id_59",8.92039966583252,-0.4805000126361847
"ARHGAP15","node_id_63",5.599100112915039,0.24950000643730164
"KIF26A","node_id_65",7.120999813079834,-0.39879998564720154
"THRA","node_id_69",8.781999588012695,-0.18359999358654022
"PTK2B","node_id_71",9.276700019836426,-0.3901999890804291
"ESCO1","node_id_72",8.752900123596191,-0.4115000069141388
"SPTBN4","node_id_77",6.799799919128418,-0.41690000891685486
"RNF111","node_id_79",9.51099967956543,-0.447299987077713
"IGF2R","node_id_80",11.39680004119873,0.2881999909877777
"MAPK4","node_id_81",2.6494998931884766,-0.47130000591278076
"NRCAM","node_id_82",6.991399765014648,-0.42500001192092896
"PLXNC1","node_id_84",8.839699745178223,0.435699999332428
"UBR1","node_id_88",10.019100189208984,-0.460999995470047
"GBF1","node_id_89",11.511199951171875,-0.18150000274181366
"DOCK1","node_id_93",10.828399658203125,0.2328999936580658
"CRHR1","node_id_98",1.4637000560760498,-0.06419999897480011
"HTR1D","node_id_99",3.9131999015808105,0.32260000705718994
"RNF220","node_id_100",10.090200424194336,0.33320000767707825
"LRPPRC","node_id_101",11.875100135803223,-0.49410000443458557
"ABR","node_id_107",11.116299629211426,-0.48080000281333923
"ALDOA","node_id_111",15.281700134277344,0.06949999928474426
"ANK3","node_id_112",10.508600234985352,0.08569999784231186
"NCAPD2","node_id_114",10.169899940490723,-0.4219000041484833
"DCC","node_id_117",0.7682999968528748,-0.39559999108314514
"CD2","node_id_118",6.8881001472473145,0.388700008392334
"THBS1","node_id_120",13.977999687194824,-0.07079999893903732
"GABBR1","node_id_122",6.883900165557861,-0.4129999876022339
"MTSS1","node_id_124",10.549099922180176,-0.0640999972820282
