"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.0019575950275732,0.8150793936748203,0.26852442701748447,0.918339997579164,0.6724044666394804
"node_label_1","node_id_1",0.22115075631288073,0.9046343980466307,0.22481866351783453,0.9159461456297229,0.470057044763299
"node_label_2","node_id_2",0.1976058074369884,0.2411989037983634,0.8313895920499192,0.20832242845280613,0.9237523941137562
"node_label_3","node_id_3",0.15271780955417302,0.5071119555410587,0.3444017576235775,0.01784030141286541,0.2216244090820737
"node_label_4","node_id_4",0.8992995677008039,0.0526716957185287,0.4920382853039226,0.48062029428000896,0.25799977197169555
"node_label_5","node_id_5",0.49996993630206243,0.10439646607514574,0.19043631242120218,0.2150810090617188,0.32477860524251057
"node_label_6","node_id_6",0.6553385828380346,0.6350444617277574,0.3307830749007048,0.7188821390307399,0.5521827549972302
"node_label_7","node_id_7",0.25577637463015257,0.31233275930958015,0.2192346222682745,0.6147705105498732,0.7065678419168259
"node_label_8","node_id_8",0.9759469617805742,0.9501736983482996,0.2632655765554405,0.9905033858854401,0.03352055310686719
"node_label_9","node_id_9",0.6955623660025927,0.30335161208555905,0.9140538629611837,0.04313285654424848,0.06911833653331112
