"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.08729737040968155,0.0664439170976544,0.6962264461397369,0.03271078535470262,0.9647926105954732
"node_label_1","node_id_1",0.27986956708714517,0.6320888124920547,0.39082234929610726,0.046442278189408825,0.5516891591499856
"node_label_2","node_id_2",0.0683971472743733,0.8033720930812097,0.03976505451807111,0.6849410108981265,0.17604146173099677
"node_label_3","node_id_3",0.7922512472849602,0.2908191251146992,0.21061217854369707,0.2906355662533745,0.6138298382625885
"node_label_4","node_id_4",0.7731560479943981,0.24822910520128538,0.9527450378103228,0.3968874052160779,0.9726411979279755
"node_label_5","node_id_5",0.2992108352937123,0.1548647068474568,0.9718758508098777,0.5986312808620696,0.39005207455893776
"node_label_6","node_id_6",0.8645866413288389,0.9573950816002189,0.25215792025466366,0.5941126127963878,0.08617788217229361
"node_label_7","node_id_7",0.8039895374023092,0.08387974231143636,0.8832792504422905,0.6469953935356183,0.5982715826168401
"node_label_8","node_id_8",0.37331692703633157,0.1573514857490984,0.7280186336945342,0.15910644498568982,0.5926427690794084
"node_label_9","node_id_9",0.24407748238797256,0.28631989773170785,0.6968050570057285,0.024127708710421913,0.8145114199909975
