"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.04066715908342078,0.010737217840561919,0.6365205335615243,0.19139599532903462,0.9132130795346152
"node_label_1","node_id_1",0.6679811438972372,0.2299848796436974,0.3910964744908284,0.8191394063853846,0.08044836319712079
"node_label_2","node_id_2",0.42816083165829877,0.6801792305428616,0.34235862314215415,0.6017816019476894,0.22350494665608134
"node_label_3","node_id_3",0.9497753122054282,0.39285817024992087,0.4536663831501466,0.4856962435090567,0.1915640730203133
"node_label_4","node_id_4",0.09265210184738315,0.8606349677763686,0.45960627475467075,0.22803019222434606,0.5799555697005591
"node_label_5","node_id_5",0.3599448786083709,0.03262925230467317,0.8537167778360846,0.13076169477938304,0.896269238760473
"node_label_6","node_id_6",0.10816617304119758,0.5383094232809,0.47338446674693735,0.6903410456855655,0.8370914937326167
"node_label_7","node_id_7",0.5104278938385355,0.07316946848406514,0.44596050999364323,0.052462736135184596,0.23298494675130343
"node_label_8","node_id_8",0.6996583590815595,0.06554723416164843,0.6855082453452261,0.6824963377983263,0.9672870889863108
"node_label_9","node_id_9",0.8550536143152229,0.6194683013980812,0.4353182880646276,0.038260467942899945,0.02723773398475582
