"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.9018179878480597,0.6722123275973714,0.014090466445428884,0.5452477541506505,0.3815320536671958
"node_label_1","node_id_1",0.7022568776377822,0.8186034870013054,0.6542537529967506,0.3853616705675097,0.43045295788963245
"node_label_2","node_id_2",0.4423203442932634,0.1790247911369911,0.7237912934204767,0.38006361215781415,0.4038854389452772
"node_label_3","node_id_3",0.014235226046553806,0.11332023460319574,0.46211325255775026,0.3904121441259246,0.4023203060958995
"node_label_4","node_id_4",0.81800882590183,0.613690391372577,0.2615658583520504,0.12107989050595347,0.38651656822241653
"node_label_5","node_id_5",0.39208988220725804,0.333923862635397,0.37330073873726777,0.7478010156590215,0.25739928972543213
"node_label_6","node_id_6",0.5312816062031472,0.823706856963911,0.6747564984535108,0.6018764536796568,0.7969908305225237
"node_label_7","node_id_7",0.7188538745166784,0.9124438980005743,0.4435209261317682,0.7256672459269606,0.8137485252146925
"node_label_8","node_id_8",0.22143403822113328,0.9944308049689891,0.3321687888600223,0.5856744598656748,0.9161997997506329
"node_label_9","node_id_9",0.3608006195096787,0.4952721321892346,0.27987183760183676,0.9145806260626849,0.7338832015851052
