"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.37875308996194157,0.4658615660546739,0.5865767023305173,0.2302560727855173,0.8420764464398336
"node_label_1","node_id_1",0.9496336184172097,0.26596880163230163,0.8841229011571121,0.1964315684685337,0.4062535057875841
"node_label_2","node_id_2",0.03873861575422355,0.7383139296049517,0.7102296571310409,0.8567743134424463,0.09633087531798112
"node_label_3","node_id_3",0.5848618020203726,0.9502671712815111,0.36770262108628504,0.7824192935215667,0.40412747774702984
"node_label_4","node_id_4",0.9261650676836254,0.5513392572187705,0.19163413063529666,0.12104362874291508,0.5655623050765639
"node_label_5","node_id_5",0.39196792498880384,0.9069901262730073,0.2414776316529963,0.7068145706138758,0.3107133300459466
"node_label_6","node_id_6",0.05022520199600955,0.3516977103246346,0.44217935540916764,0.612335992109165,0.8092226061066575
"node_label_7","node_id_7",0.4477969608798097,0.17209650568280743,0.9807626869521221,0.002708539933181431,0.7168026969038103
"node_label_8","node_id_8",0.5475288455973867,0.8058949173599784,0.5264611296048742,0.4937046523279808,0.21598959020588215
"node_label_9","node_id_9",0.38338257851062085,0.14406681618611572,0.8997212770840343,0.6391725807546793,0.9621792421347368
