"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.08845762391548251,0.32146813928838947,0.2668996330061324,0.8986839499473884,0.0073413207405814696
"node_label_1","node_id_1",0.8868303527520728,0.4706948174454625,0.0795648841752652,0.12779729152044628,0.6508786161468763
"node_label_2","node_id_2",0.686915597261017,0.6671477322780729,0.4777068063584049,0.4072630014476709,0.7787048198359541
"node_label_3","node_id_3",0.6367886137952936,0.9029160295204496,0.7280447496590295,0.5176549768005994,0.7510533197720091
"node_label_4","node_id_4",0.5610184727897718,0.5364572436439163,0.5213715583974174,0.9769039857878327,0.05579722467932313
"node_label_5","node_id_5",0.1675511866107947,0.9049234496160644,0.26525092722897614,0.8411123742911276,0.30970224877241725
"node_label_6","node_id_6",0.13536364351920205,0.6898295342828342,0.2055822553038391,0.597110188075632,0.18024693619429677
"node_label_7","node_id_7",0.8392379136788791,0.04905658865921125,0.9385464193844628,0.30714516860306107,0.40804431142763486
"node_label_8","node_id_8",0.23934865201870992,0.37378724505777017,0.3015903465034232,0.2038390252094998,0.12893361822277138
"node_label_9","node_id_9",0.1358281225866329,0.856974975666478,0.7475930732865486,0.6946970315924798,0.5367029787029122
