"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.680042181016404,0.18792022164237143,0.44060738420380374,0.3051059280681052,0.542109137569452
"node_label_1","node_id_1",0.7569256572111087,0.31983227374621126,0.9513765488318779,0.37900448309954116,0.9040303603553541
"node_label_2","node_id_2",0.2683813164089871,0.8671806431325584,0.5328043940951978,0.5717327525390116,0.005541893691011768
"node_label_3","node_id_3",0.4470789040477098,0.8039362570345985,0.8039812353046234,0.3304832879054236,0.3743313176912061
"node_label_4","node_id_4",0.838011436594565,0.48743106249199786,0.3089856368783209,0.9495792140207571,0.82821207501817
"node_label_5","node_id_5",0.41288411182167295,0.03977476145337455,0.6953082552286926,0.7212361149031633,0.7144035585210035
"node_label_6","node_id_6",0.12385344590121727,0.7523677727103552,0.0015850336499577677,0.8347507757223607,0.7547124897116423
"node_label_7","node_id_7",0.5082662397999417,0.7501324301982294,0.21822361851396033,0.7685593240735986,0.8500487752347676
"node_label_8","node_id_8",0.8966273647025307,0.16264697598964672,0.2061280025846356,0.23422578510354075,0.9834192181104277
"node_label_9","node_id_9",0.3471935488210628,0.2903343827004876,0.890288999506396,0.5170380810248528,0.5316856931725531
