"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.8910085868081145,0.6324983976634364,0.7502220698206875,0.32473848246767356
"node_id_0","node_id_3","edge_id_1",0.9668429079111368,0.2809817556356847,0.7293000869833577,0.32836135506008135
"node_id_0","node_id_4","edge_id_2",0.8449152886401169,0.7077572366067195,0.3176743365617395,0.16680940787779364
"node_id_0","node_id_6","edge_id_3",0.4154586238512663,0.9244674739408771,0.5203832962727025,0.8815234921953705
"node_id_1","node_id_2","edge_id_4",0.042577666082736165,0.3562001267969811,0.8691085401425823,0.8198191424599715
"node_id_1","node_id_3","edge_id_5",0.8325475634103471,0.20897281537950796,0.8594686964121785,0.7461648519372345
"node_id_1","node_id_5","edge_id_6",0.37027543204976043,0.5731652092824187,0.18209114586031527,0.16929355077286123
"node_id_1","node_id_7","edge_id_7",0.5332606159329396,0.8892808917953121,0.2796788204802534,0.271438881962645
"node_id_2","node_id_0","edge_id_8",0.9895949616015781,0.5236912789110093,0.9929411710282589,0.7296941113989045
"node_id_2","node_id_1","edge_id_9",0.4568182430762321,0.9234342910912458,0.024625739447470152,0.06719080591042703
"node_id_3","node_id_0","edge_id_10",0.37702202077320135,0.2266165981304451,0.6247440873507106,0.4073252149688863
"node_id_3","node_id_1","edge_id_11",0.12098569724627328,0.847797452637523,0.336048725860423,0.9666703760338549
"node_id_3","node_id_4","edge_id_12",0.7405360799829143,0.6801634368321834,0.06760341832769423,0.925262559127909
"node_id_3","node_id_5","edge_id_13",0.6630315848329774,0.5504079876301035,0.3749019852349974,0.4019474944358177
"node_id_4","node_id_0","edge_id_14",0.7735532694008078,0.37730756295309376,0.4079680855433594,0.9972719333230827
"node_id_4","node_id_3","edge_id_15",0.47502217885256637,0.9500487063943851,0.2762080862584402,0.1516484287003561
"node_id_4","node_id_6","edge_id_16",0.18588336450613396,0.9971998323162385,0.7572428772489255,0.3125154328945656
"node_id_4","node_id_7","edge_id_17",0.5870746777929406,0.3973296126423267,0.11642322074087452,0.020205641403666874
"node_id_4","node_id_8","edge_id_18",0.7967374802728414,0.32971391660937444,0.3789466501617873,0.7382968954756113
"node_id_5","node_id_1","edge_id_19",0.24403432614405285,0.8856471134205475,0.8129988909703191,0.014821327516473692
"node_id_5","node_id_3","edge_id_20",0.5699517772052228,0.39301545118788095,0.8961716882688407,0.5549131509912242
"node_id_6","node_id_0","edge_id_21",0.3969807704542756,0.9716211764060849,0.7795349948369935,0.9760817980634445
"node_id_6","node_id_4","edge_id_22",0.03520163912020713,0.16976199356290655,0.7305297559880423,0.8005595820894029
"node_id_6","node_id_8","edge_id_23",0.708168959634272,0.6149549420391641,0.530314594850077,0.9598486999981842
"node_id_6","node_id_9","edge_id_24",0.6512145989198334,0.94493131290757,0.8898874707669183,0.5994492950400148
"node_id_7","node_id_1","edge_id_25",0.6793250272521709,0.8828137868983277,0.4142276012273818,0.20410300869516462
"node_id_7","node_id_4","edge_id_26",0.2792584547689414,0.13946720108510202,0.2901636129075532,0.008115189280430868
"node_id_7","node_id_9","edge_id_27",0.4197616225921086,0.25987474885738837,0.764460154585833,0.375680558951334
"node_id_8","node_id_4","edge_id_28",0.07565551595331277,0.1533216532151196,0.14189547105874645,0.14686733976439503
"node_id_8","node_id_6","edge_id_29",0.9576184358667482,0.8708164646007994,0.26639396167488216,0.49667108023375306
"node_id_9","node_id_6","edge_id_30",0.39760072172573724,0.7909605864427018,0.6889931629886624,0.7506399702339535
"node_id_9","node_id_7","edge_id_31",0.6704577117760174,0.47481790158984694,0.9706048993136095,0.7831378575764586
