"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.44556713142121973,0.5781171003600889,0.3574328642693757,0.5893128473724396
"node_id_1","node_id_2","edge_id_1",0.8148605295042299,0.1453576188565321,0.5137573867963915,0.4695201852739548
"node_id_1","node_id_3","edge_id_2",0.44769756451730514,0.23114743095622703,0.5861161356205122,0.13871329646854902
"node_id_1","node_id_6","edge_id_3",0.5278662075117966,0.5422633531013769,0.715829111844667,0.6849124572303582
"node_id_2","node_id_0","edge_id_4",0.1157031042150185,0.5136639802299723,0.4390234369943381,0.9226655546454459
"node_id_2","node_id_1","edge_id_5",0.05845188456422934,0.30342613196928203,0.996941678252848,0.4699248591448135
"node_id_2","node_id_3","edge_id_6",0.030442353177479786,0.822847621583988,0.2327817734650074,0.7712478498476913
"node_id_2","node_id_4","edge_id_7",0.08048414762945044,0.5903675193371095,0.40331954842703577,0.12560062401952743
"node_id_3","node_id_1","edge_id_8",0.8437526748366916,0.33187537369992204,0.40053220623436203,0.9533324777965875
"node_id_3","node_id_2","edge_id_9",0.8220053081671862,0.8665972020716617,0.07389939883033747,0.6682280753531132
"node_id_3","node_id_4","edge_id_10",0.2843759407193207,0.3925739176022278,0.5789398317932233,0.5930520729441879
"node_id_3","node_id_5","edge_id_11",0.6733757427803385,0.7305339043773054,0.7245879769717691,0.3492936728181113
"node_id_3","node_id_7","edge_id_12",0.7598577763503235,0.889059017847268,0.4419116913827815,0.876282907408734
"node_id_3","node_id_8","edge_id_13",0.5743169396730965,0.838415480452426,0.93907729331568,0.6039568748267939
"node_id_3","node_id_9","edge_id_14",0.9955674374470621,0.6298494144556072,0.31447392152515485,0.6452260507341598
"node_id_4","node_id_2","edge_id_15",0.3540042700916456,0.46187007621398435,0.41389347169528135,0.9656659292605919
"node_id_4","node_id_3","edge_id_16",0.3182083842752238,0.5255224146540974,0.14605058904833967,0.6639728334605325
"node_id_4","node_id_5","edge_id_17",0.4017362836091951,0.5664621001773471,0.1712249596756641,0.5023061851139675
"node_id_5","node_id_3","edge_id_18",0.709464024534453,0.8931778814297844,0.583323916229976,0.9128989383574494
"node_id_5","node_id_4","edge_id_19",0.9155823714907598,0.46615527052681205,0.39966140399337247,0.7830563050822452
"node_id_5","node_id_6","edge_id_20",0.48372248547778063,0.46824982459560127,0.37922305783428445,0.6899217552652557
"node_id_5","node_id_8","edge_id_21",0.21492877420305978,0.11563103354187809,0.2457703007526041,0.0031615482737384903
"node_id_6","node_id_1","edge_id_22",0.5174093534667346,0.5697821616714454,0.5622497153399048,0.504467181805777
"node_id_6","node_id_5","edge_id_23",0.4711141887304888,0.5880374328302724,0.417840234716196,0.031830593780029726
"node_id_6","node_id_7","edge_id_24",0.16549751617419628,0.4336386222319836,0.9971570320614693,0.4463263786490822
"node_id_6","node_id_9","edge_id_25",0.02055209049340878,0.6357050658912998,0.8352705652597018,0.17427693027534774
"node_id_7","node_id_3","edge_id_26",0.5086939825307666,0.4492990327366766,0.7995087290162523,0.06957767460328657
"node_id_7","node_id_6","edge_id_27",0.627855650275872,0.9325790805624105,0.9300019192528177,0.053367724663084926
"node_id_8","node_id_3","edge_id_28",0.9909183775765875,0.21240902391645455,0.043425044861940654,0.22788993615110198
"node_id_8","node_id_5","edge_id_29",0.49361279155408855,0.8161656654393842,0.6351767791255505,0.1444959124257743
"node_id_9","node_id_3","edge_id_30",0.28706156634396474,0.7984480907665501,0.11622408581854482,0.679834093033862
"node_id_9","node_id_6","edge_id_31",0.8902334832748665,0.8751412149389203,0.9117955563430197,0.7693926634691078
