"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.9513391974053895,0.994324869243433,0.6501837690599314,0.9760432136924421
"node_id_0","node_id_3","edge_id_1",0.5088813285309306,0.9156864188759395,0.8505302917919239,0.8666250539725325
"node_id_0","node_id_4","edge_id_2",0.2944331910659904,0.738017703222139,0.8476330622006858,0.9269615755985081
"node_id_0","node_id_5","edge_id_3",0.7273085357816876,0.22191415725586705,0.5403064150493256,0.6217347520490595
"node_id_0","node_id_7","edge_id_4",0.11026934144911782,0.636252483348007,0.2876031953014535,0.7959242764734742
"node_id_0","node_id_9","edge_id_5",0.483085359621067,0.46209470877435155,0.3558388167860024,0.8292024829568635
"node_id_1","node_id_2","edge_id_6",0.3981413103939404,0.7705956876121552,0.18127404152466253,0.5933861771765151
"node_id_2","node_id_0","edge_id_7",0.23643648527407868,0.9895521170996741,0.5123043672672949,0.825527950554228
"node_id_2","node_id_1","edge_id_8",0.5669760248435457,0.567279621232764,0.6705785873632774,0.9057796940051961
"node_id_2","node_id_3","edge_id_9",0.5781164218065258,0.1709819903525851,0.4308397258989709,0.12411712268929742
"node_id_2","node_id_4","edge_id_10",0.9281263164752259,0.7127201674908092,0.5115280234911289,0.5194735140377474
"node_id_2","node_id_5","edge_id_11",0.370901138175478,0.6196157282511421,0.8833595371417842,0.05937761474765657
"node_id_2","node_id_6","edge_id_12",0.42131051626318383,0.8651473412108358,0.40814409609774505,0.37813670841787916
"node_id_3","node_id_0","edge_id_13",0.9236516046306606,0.93275082434799,0.6516577027549779,0.3179707646935368
"node_id_3","node_id_2","edge_id_14",0.4840185700653882,0.6827269273819373,0.9932576796322502,0.5174645312077425
"node_id_4","node_id_0","edge_id_15",0.1753281017990388,0.25071631999512334,0.7326485066641596,0.2683128703015092
"node_id_4","node_id_2","edge_id_16",0.7685966107725827,0.0005937719532909114,0.9142123627285845,0.7052939818453375
"node_id_4","node_id_6","edge_id_17",0.3605310516320157,0.4606123500300946,0.4515422809882822,0.41291481672838803
"node_id_4","node_id_8","edge_id_18",0.354318950544637,0.7606355460524126,0.9675588461957197,0.10805965411737362
"node_id_5","node_id_0","edge_id_19",0.7519741269590171,0.7948938964353907,0.1821705846499032,0.7599247646011089
"node_id_5","node_id_2","edge_id_20",0.8920759673044052,0.5518142460293002,0.7374315336630572,0.22648885991411538
"node_id_5","node_id_8","edge_id_21",0.43832606502652405,0.5180077932364558,0.376437597292667,0.8773743414762457
"node_id_6","node_id_2","edge_id_22",0.6772245041198767,0.41261076505887084,0.4468806876357614,0.5976778428161269
"node_id_6","node_id_4","edge_id_23",0.7947596185794242,0.08576423574034642,0.4357012302062895,0.3650390139695623
"node_id_6","node_id_7","edge_id_24",0.1098493292655206,0.9245761623891351,0.6105255992359084,0.012203773442322374
"node_id_7","node_id_0","edge_id_25",0.6280712351777771,0.5407073441948234,0.3211467972268156,0.40041596596839946
"node_id_7","node_id_6","edge_id_26",0.6372865741664052,0.268508961893257,0.508338347275742,0.9791741660769998
"node_id_8","node_id_4","edge_id_27",0.04044247590098082,0.6321644732732015,0.26638974224469225,0.6076087882728893
"node_id_8","node_id_5","edge_id_28",0.22679115118194837,0.14088650963858118,0.9992468895493725,0.35354112075908983
"node_id_8","node_id_9","edge_id_29",0.008135155385691095,0.5150843989650424,0.5343258077235988,0.13231500046954903
"node_id_9","node_id_0","edge_id_30",0.6581729057910299,0.02964444383897269,0.7463860256304851,0.1843091111375732
"node_id_9","node_id_8","edge_id_31",0.5571918353041884,0.5851758552186359,0.35463301593864494,0.561637377648896
