"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.35556409212768214,0.9641050664712453,0.39724138276345966,0.14675681438942267,0.3255389882692936
"node_label_1","node_id_1",0.6661420638786387,0.3747999361172252,0.7290384560780576,0.018199492400588158,0.9218325773545158
"node_label_2","node_id_2",0.9973616341283473,0.7512807728023746,0.2288153083886728,0.8643428024160752,0.7373696382880504
"node_label_3","node_id_3",0.5278361031210982,0.7108978120311533,0.12264451538846788,0.8486989543894888,0.4891610563287151
"node_label_4","node_id_4",0.025723087047960447,0.33588695335923313,0.7657442319224965,0.8091770428673739,0.6373925257744971
"node_label_5","node_id_5",0.20800932052225984,0.9779604757877327,0.07593100862404756,0.3206914869566302,0.6462436490669746
"node_label_6","node_id_6",0.9610308002405288,0.7080184565278248,0.25531955991657285,0.04158668475839267,0.05830082767898037
"node_label_7","node_id_7",0.9462906774189087,0.7435477704156368,0.8131937328657736,0.9909617697292038,0.08290058677441281
"node_label_8","node_id_8",0.47519610107073196,0.2066548476725215,0.59632455838273,0.3523835964361034,0.6365692164801428
"node_label_9","node_id_9",0.774098777656027,0.15923365590939365,0.23460112837366176,0.5214905362422767,0.6322049456959431
