"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.18850552026852063,0.021926316297283477,0.29289103759097745,0.7998244521465476,0.45815260306611805
"node_label_1","node_id_1",0.23452577554427512,0.8578038499712377,0.8872365506424936,0.7539763329959873,0.7650618430042615
"node_label_2","node_id_2",0.5957246862528023,0.13482218726767725,0.7322886306628332,0.3431517772564583,0.04154020793150537
"node_label_3","node_id_3",0.361968522692216,0.9694431918618709,0.8651374270849636,0.9289218858153337,0.1305358630873953
"node_label_4","node_id_4",0.3257485389232351,0.5393395749818254,0.8189665686339267,0.19242223931960079,0.7017553201307402
"node_label_5","node_id_5",0.6288126579005251,0.8561906172527863,0.8084071570391911,0.9376736226555331,0.8438454688025666
"node_label_6","node_id_6",0.47388344524376913,0.5143986407757418,0.31560306583429965,0.867630919660452,0.5566642724635709
"node_label_7","node_id_7",0.4452141098653991,0.04395624094304673,0.8701898222419975,0.527700349369872,0.14200371299547254
"node_label_8","node_id_8",0.9147263850935863,0.9518890151310658,0.10075739844146148,0.9083950901266917,0.7919491458046953
"node_label_9","node_id_9",0.9077957587195291,0.1286598743169758,0.6893472459793623,0.5795036883243422,0.40612524087485713
