"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.788574354447975,0.14356030302367284,0.7830133805675706,0.6795817743062315,0.5273357178405372
"node_label_1","node_id_1",0.12161488185881342,0.7405713180044226,0.24867703937450747,0.4745204592103499,0.1472772800016815
"node_label_2","node_id_2",0.5822451293450827,0.5202763867561117,0.22988080175355408,0.3454948700209022,0.1398486454504143
"node_label_3","node_id_3",0.49647858712724013,0.019609838318850548,0.966369349819197,0.2440112594834789,0.1399374260539853
"node_label_4","node_id_4",0.0689028823468335,0.9319696269074648,0.6928993364507628,0.274302873463402,0.366740306384449
"node_label_5","node_id_5",0.7746078952505403,0.7569830834883984,0.8293970474617793,0.37699475919123093,0.16280677187405457
"node_label_6","node_id_6",0.49049059690201724,0.07315151514307627,0.8583144858203805,0.4292806994143028,0.05324539459981481
"node_label_7","node_id_7",0.955160694725536,0.3080878567889733,0.4449497435689187,0.9490045136703155,0.9343685725365476
"node_label_8","node_id_8",0.7605339588062299,0.0622041268995176,0.5942468021540195,0.053910638806412225,0.7935853445076818
"node_label_9","node_id_9",0.9844337201691831,0.7350223815082891,0.7579614662938767,0.015394971304598104,0.4304545930941803
