"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.7185554563898272,0.37999550189815146,0.919911471262473,0.2990814454596715,0.9030344220539155
"node_label_1","node_id_1",0.5525148586038142,0.8164557442299472,0.4337956942179516,0.304709689347445,0.39413678827541276
"node_label_2","node_id_2",0.2227894479877699,0.5315213767247629,0.47701870628107423,0.8664621078650616,0.7475542195681717
"node_label_3","node_id_3",0.8038410962435822,0.27094233924476196,0.9635030335774727,0.8852982845080657,0.014009881813448755
"node_label_4","node_id_4",0.8334914052034778,0.995602632401612,0.976097675699492,0.4341404495035981,0.9790130170820448
"node_label_5","node_id_5",0.6723952426865529,0.21572403970976184,0.9147202980893733,0.237108520159224,0.12990355611175286
"node_label_6","node_id_6",0.6061459787223864,0.48684002882214295,0.5578314842611424,0.9109743316008485,0.34094749631671395
"node_label_7","node_id_7",0.3335656283730134,0.6892373959298209,0.6283069149896363,0.7265242940865269,0.9428101952590737
"node_label_8","node_id_8",0.5425241697903701,0.7126642727019249,0.8540235659268249,0.016045788900935,0.9951060428721435
"node_label_9","node_id_9",0.30861414365337925,0.2069880374276346,0.9095699307295734,0.9938332410586938,0.1817885168165393
