"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.12712622273725638,0.9277834016838491,0.08803696791013027,0.9296284614339039
"node_id_0","node_id_3","edge_id_1",0.702737858230026,0.1104778144218106,0.8147212439746513,0.3121431204544881
"node_id_0","node_id_6","edge_id_2",0.8532636502577144,0.9352787042420758,0.5118264415187659,0.5796165739436704
"node_id_1","node_id_2","edge_id_3",0.7475957290205105,0.1355279517059591,0.7149021469684276,0.11873614173690072
"node_id_1","node_id_3","edge_id_4",0.6353425339402073,0.22817234979672796,0.7946809089239252,0.17273083512742093
"node_id_1","node_id_4","edge_id_5",0.8722181497461622,0.47371840859841174,0.2404226324659844,0.9076192567925022
"node_id_1","node_id_5","edge_id_6",0.31681816987250744,0.10100416456765093,0.420305687776933,0.3877942829930293
"node_id_2","node_id_0","edge_id_7",0.9841978054976798,0.3034049022492329,0.9769821383652253,0.601764580579214
"node_id_2","node_id_1","edge_id_8",0.5212876470352739,0.7822836962506479,0.5762558419745866,0.23739201648414543
"node_id_2","node_id_4","edge_id_9",0.0736132326807053,0.10976122954092238,0.15365946820164145,0.2836866794715617
"node_id_2","node_id_5","edge_id_10",0.5575936593470453,0.22473359810647942,0.13599253728077698,0.20219389426735856
"node_id_2","node_id_6","edge_id_11",0.7818492404510179,0.5226432357792097,0.4228804955819513,0.15610380885111608
"node_id_2","node_id_7","edge_id_12",0.26336459636150944,0.37154749806380616,0.06444571112604469,0.5072850323792626
"node_id_2","node_id_9","edge_id_13",0.7138857702758491,0.322227153089912,0.535941465358753,0.3331417830426677
"node_id_3","node_id_0","edge_id_14",0.5760486894725985,0.055738344357831315,0.7463651604192376,0.4439906655537149
"node_id_3","node_id_1","edge_id_15",0.8407107895390827,0.3096937158107014,0.7733923422936005,0.3062551823145816
"node_id_3","node_id_7","edge_id_16",0.1016507017523911,0.874768483646368,0.682302172371932,0.08008409348694301
"node_id_4","node_id_1","edge_id_17",0.6766525159507161,0.9044030146342499,0.595913934322388,0.041688317811734654
"node_id_4","node_id_2","edge_id_18",0.008089045561684438,0.4486909378499725,0.46444854285022685,0.23278847112979573
"node_id_4","node_id_8","edge_id_19",0.003318048338506685,0.34616814685424946,0.023406076642528473,0.1985415032682355
"node_id_5","node_id_1","edge_id_20",0.857119573671858,0.9443506358242539,0.6150264854248918,0.7411155599333809
"node_id_5","node_id_2","edge_id_21",0.24242359019083348,0.8091555658402542,0.7166679468598303,0.8215874706097376
"node_id_6","node_id_0","edge_id_22",0.9933027699168056,0.3814677175377298,0.009859222041790572,0.5219994850385055
"node_id_6","node_id_2","edge_id_23",0.8605240125997557,0.5259427135489422,0.6533667470195376,0.3377440120390579
"node_id_7","node_id_2","edge_id_24",0.9102133270874839,0.18765368913372338,0.19285925603747445,0.5978951660727577
"node_id_7","node_id_3","edge_id_25",0.3122309007647398,0.49617766243554196,0.8178017483669414,0.8641768005863939
"node_id_7","node_id_8","edge_id_26",0.062051542172217644,0.4858262472070912,0.08782311379042684,0.549981250595047
"node_id_8","node_id_4","edge_id_27",0.5610267940445494,0.329712135651157,0.24193407633157205,0.45927082111081885
"node_id_8","node_id_7","edge_id_28",0.4717410888406729,0.08427057947154182,0.46332023251388166,0.09118147782899555
"node_id_8","node_id_9","edge_id_29",0.1376101897932107,0.5702910436316724,0.8647935969856431,0.7238176270908537
"node_id_9","node_id_2","edge_id_30",0.5327384951447897,0.10124004061505465,0.8304391448619072,0.1481509301865469
"node_id_9","node_id_8","edge_id_31",0.9160223619222756,0.8704196721798112,0.7542196263661375,0.06528098747965516
