"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.4479874527610471,0.6805167239459372,0.7142259844819535,0.26724312305505016,0.5111814219095412
"node_label_1","node_id_1",0.23638918194494274,0.7126603116053666,0.31496402032447246,0.31617706146490887,0.3537769364985083
"node_label_2","node_id_2",0.14655309631589541,0.271618109143288,0.452598120448345,0.46304761946713124,0.8297024448826568
"node_label_3","node_id_3",0.6287481649227119,0.05891784431353819,0.9039815738381524,0.454304045400839,0.8855088848469401
"node_label_4","node_id_4",0.6961887890278258,0.2233292451680795,0.9872911567147238,0.11975667349848185,0.8305512279359656
"node_label_5","node_id_5",0.6376398680710105,0.8782580903285176,0.4844261449611781,0.8714687357466734,0.8366070469659472
"node_label_6","node_id_6",0.12757523742020327,0.41460446698283904,0.12645545746682407,0.9536093617702914,0.8003518235468624
"node_label_7","node_id_7",0.4112141862990337,0.9772426664233731,0.6055604388114304,0.0004944434059060976,0.3213998518489425
"node_label_8","node_id_8",0.7713104582616073,0.21869701451744417,0.36144150370836126,0.6695866927392651,0.7101126505435299
"node_label_9","node_id_9",0.005682671434116382,0.7016538935452328,0.4092458568101218,0.1460930507884377,0.2223524485250814
