"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.4436124085544175,0.1666478389162781,0.98106162015939,0.8535540681073677,0.707754747808308
"node_label_1","node_id_1",0.9386235553895405,0.8415822947979229,0.5824602649358707,0.04457525807174001,0.3570244255688366
"node_label_2","node_id_2",0.9343363725000485,0.49049665141182497,0.8719676619288245,0.1794373533942175,0.6970931838623152
"node_label_3","node_id_3",0.1063860506815576,0.15907586088426084,0.8316858095203344,0.6923618843417376,0.36917400358809427
"node_label_4","node_id_4",0.5473226191501088,0.8795987310748477,0.7338093169632043,0.45770831790718536,0.6552717435277864
"node_label_5","node_id_5",0.9819566329207855,0.4314544022589809,0.0694608723420661,0.7967184603935975,8.817430478136323e-05
"node_label_6","node_id_6",0.025401901705754515,0.4375125492204104,0.5568097007449848,0.7827243137768083,0.44815820004335505
"node_label_7","node_id_7",0.8889790200037819,0.8510332074650855,0.7917793201380207,0.4305272146384843,0.8244862306373415
"node_label_8","node_id_8",0.7992391532536726,0.21711611520746021,0.19210318194115195,0.476688580012103,0.3455341795921618
"node_label_9","node_id_9",0.8265550648040191,0.4864897057741424,0.3272346966069264,0.4076637067097767,0.27687408300260297
