"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.3665886325565815,0.7904734889273488,0.40650331280157215,0.6673262150125832,0.8681700749158809
"node_label_1","node_id_1",0.7614298282403928,0.4929142364516803,0.15147845389310421,0.24786670543172928,0.12530645004452323
"node_label_2","node_id_2",0.48045305550843,0.8949268936608911,0.8519000237158222,0.33735799659386145,0.15104868193758048
"node_label_3","node_id_3",0.2134782339290534,0.6962928092532921,0.9607077418436439,0.4064470119769603,0.47894999878553624
"node_label_4","node_id_4",0.5658721149388997,0.9822882409996931,0.14148349559939155,0.26291859012744256,0.8358232994307847
"node_label_5","node_id_5",0.6486803294769132,0.19655033409277,0.7780080758267426,0.9797170923319826,0.3777629619975654
"node_label_6","node_id_6",0.9721053296178095,0.8832734766879642,0.23253548654969203,0.6535811270269642,0.6576755258430491
"node_label_7","node_id_7",0.38665787481596203,0.38729643731621943,0.5750722305187883,0.6180128403155216,0.437264225554042
"node_label_8","node_id_8",0.40872103682830163,0.44368314053302893,0.5843616656220878,0.8016141966009761,0.7344645000164398
"node_label_9","node_id_9",0.07761327367777227,0.9374830720670407,0.8508113773617039,0.736747399636691,0.21008642208560235
