"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.7824249729431882,0.9861886952950841,0.6381531180912128,0.5968174976029942,0.851397905373237
"node_label_1","node_id_1",0.8870735446220591,0.8990797463037484,0.24679451118158036,0.4883215646535376,0.7142848801414973
"node_label_2","node_id_2",0.27616426444295417,0.3727256792748743,0.16513078624785416,0.5934712479140222,0.39951623746393816
"node_label_3","node_id_3",0.9931101023416045,0.34742884713289945,0.08702971249383928,0.5562243996256124,0.9964711753834595
"node_label_4","node_id_4",0.9659772161316067,0.949815269624339,0.6039759221236042,0.27681666840883945,0.4882134807135956
"node_label_5","node_id_5",0.36066523064171196,0.5182478359210071,0.10811809626369007,0.9597085801260004,0.6127857674364104
"node_label_6","node_id_6",0.8475022075490999,0.3130840717433243,0.09003922561954547,0.20979484955549754,0.2818055469990166
"node_label_7","node_id_7",0.2076435597324643,0.7723016090823192,0.86227725261741,0.6430290233142971,0.33353632027291424
"node_label_8","node_id_8",0.6914804301878335,0.35078766758930335,0.26599246706445834,0.9039907492172486,0.5753257591299412
"node_label_9","node_id_9",0.267876551841462,0.5225675886402077,0.38530769039360635,0.24966583107143558,0.5050812527444146
