"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.6081664175965513,0.6108221480718782,0.04843615884061059,0.5756520372020462
"node_id_0","node_id_3","edge_id_1",0.5904874574931762,0.5222474066463658,0.15381023891729784,0.06781530090024523
"node_id_0","node_id_5","edge_id_2",0.5578053918236308,0.9445195035452649,0.775336855870243,0.2889333447240846
"node_id_0","node_id_9","edge_id_3",0.07196163513744869,0.9344404182447393,0.5531402478516989,0.3713477203347424
"node_id_1","node_id_2","edge_id_4",0.37254937676791056,0.9567752345523073,0.7273997571071925,0.3293583199150938
"node_id_1","node_id_3","edge_id_5",0.17340883715625044,0.9000067412320741,0.4692499682457919,0.8352666398714269
"node_id_1","node_id_8","edge_id_6",0.310363217270878,0.5785216370807863,0.17563065126708488,0.39016348015317137
"node_id_2","node_id_0","edge_id_7",0.8923314558678009,0.13727010345953983,0.58538776800008,0.8300395857107459
"node_id_2","node_id_1","edge_id_8",0.8122342527188552,0.10588838779769572,0.893604343696803,0.5179339032236175
"node_id_2","node_id_4","edge_id_9",0.24925700070158174,0.11370700579525206,0.8077533656310033,0.8032774550716554
"node_id_2","node_id_7","edge_id_10",0.7941778328261115,0.10791933739555193,0.5046281287996249,0.050702727232817324
"node_id_3","node_id_0","edge_id_11",0.5577371161364586,0.08916689930356103,0.9873143897981324,0.2761557525249271
"node_id_3","node_id_1","edge_id_12",0.8614471851307315,0.9777477248794898,0.07778386922919944,0.826529380163254
"node_id_3","node_id_4","edge_id_13",0.3676626273613516,0.20101983576132088,0.10086244866184291,0.8310601661599984
"node_id_3","node_id_6","edge_id_14",0.027926600557967807,0.5077409634348626,0.3159621445622379,0.2815311209672917
"node_id_3","node_id_7","edge_id_15",0.8423102750453354,0.6471310781066845,0.8441102308781496,0.7221618156596177
"node_id_3","node_id_8","edge_id_16",0.9372629090457442,0.4568051774208728,0.6600182971234563,0.5637590788345935
"node_id_4","node_id_2","edge_id_17",0.6742924165461791,0.3797740944281003,0.8009753512088329,0.15282105774356614
"node_id_4","node_id_3","edge_id_18",0.80617389877147,0.8576046025183922,0.512155487731629,0.037127143164744525
"node_id_4","node_id_5","edge_id_19",0.9020357627887288,0.28347888883210415,0.04445486675949484,0.554976528986977
"node_id_4","node_id_6","edge_id_20",0.14760134689983295,0.9686778721053895,0.41287011547136265,0.4535928167896017
"node_id_4","node_id_9","edge_id_21",0.5286252421250605,0.274592849626653,0.7131832123279077,0.5639645141453253
"node_id_5","node_id_0","edge_id_22",0.6427347954377229,0.33007411238101503,0.756480710997268,0.13074278282946994
"node_id_5","node_id_4","edge_id_23",0.4070274206250395,0.027078341441535758,0.3722330676037243,0.5643554146863955
"node_id_6","node_id_3","edge_id_24",0.2768560628684973,0.03838822258701757,0.7201824390137248,0.8607693027939654
"node_id_6","node_id_4","edge_id_25",0.9455767975306735,0.9386401918861675,0.0597173503151891,0.2959275565289555
"node_id_7","node_id_2","edge_id_26",0.7657302732692843,0.3463647991675394,0.4293932605716897,0.11560437163350334
"node_id_7","node_id_3","edge_id_27",0.4197810876760901,0.8411483400433191,0.7987549600500644,0.7370414869222176
"node_id_8","node_id_1","edge_id_28",0.07635471797808757,0.3793651127488812,0.1794407043687345,0.044223423611711055
"node_id_8","node_id_3","edge_id_29",0.10996473534046058,0.4880184682084514,0.9361687305359768,0.5359459870662221
"node_id_9","node_id_0","edge_id_30",0.4785330335553263,0.04968999598230073,0.8527892008483737,0.4466112788133688
"node_id_9","node_id_4","edge_id_31",0.9522100382952059,0.835060625639732,0.8619089664818607,0.7060555178669465
