"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.30431331569914466,0.2481701976267452,0.8023223556124167,0.008737464728441058,0.8503314499800397
"node_label_1","node_id_1",0.027346484410294858,0.15641802018325213,0.2334093222264848,0.1650700460219343,0.8744408290877891
"node_label_2","node_id_2",0.2064569657848716,0.8526792092252813,0.5953080865428108,0.6505133211060666,0.36876749551289334
"node_label_3","node_id_3",0.06225060158739981,0.5883771247731379,0.726768318611423,0.8009012564584697,0.8941089795516621
"node_label_4","node_id_4",0.04851892100695532,0.9564709489025741,0.6501306703579448,0.9183261926377915,0.8774810335984683
"node_label_5","node_id_5",0.5709705291096421,0.938637780170431,0.7019171756250998,0.5434671587325536,0.7245427620441975
"node_label_6","node_id_6",0.744888722710397,0.326900716152002,0.2913728695617559,0.5122833876058669,0.3201171854481768
"node_label_7","node_id_7",0.3184121448048668,0.5305864802047712,0.11325427161642676,0.7773280350750679,0.7713628900607764
"node_label_8","node_id_8",0.30625703629085343,0.8924245923419981,0.2750843352169856,0.2029096574115723,0.15820872999876123
"node_label_9","node_id_9",0.8894133788445309,0.5841604984910638,0.22732287474228063,0.07358286253925717,0.22797401852213928
