"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.9302646537980775,0.7124859885820051,0.005942707531905067,0.5451452785460885,0.10458015154043143
"node_label_1","node_id_1",0.4227597184231009,0.5231541343354528,0.8675937844611928,0.9000298163015163,0.9577773178966461
"node_label_2","node_id_2",0.9404899581198757,0.887109570204756,0.7214935057748983,0.0692181495496581,0.26744310260988136
"node_label_3","node_id_3",0.9240474295532124,0.1885055834731938,0.36921521410287916,0.40605892557803613,0.28068664999655746
"node_label_4","node_id_4",0.1761171868557131,0.48690649809289366,0.6241058176565626,0.9075626694320896,0.29849035405298185
"node_label_5","node_id_5",0.6032582304757279,0.8385894869406991,0.410985271915865,0.7830364100726868,0.01287889469249237
"node_label_6","node_id_6",0.9864549512935722,0.6641935877309225,0.2911186703432107,0.9664173459297783,0.8940847487007189
"node_label_7","node_id_7",0.6664232278791019,0.06801470717436808,0.9451735147950877,0.12690595495144985,0.025342959391197684
"node_label_8","node_id_8",0.8190717555887401,0.09994352382924954,0.6568826543481944,0.6799997996459372,0.432797627687027
"node_label_9","node_id_9",0.9992925402508822,0.507951739589424,0.7599781921009103,0.9224033552141379,0.2730073311253156
