"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.4511564261295167,0.47340503643027354,0.6268881681082392,0.8491139023811017
"node_id_0","node_id_3","edge_id_1",0.9665808990631883,0.4151438776523956,0.876409189632587,0.07533630823868076
"node_id_1","node_id_2","edge_id_2",0.304292205697125,0.19749311365097277,0.7701356460553999,0.40652955049466033
"node_id_1","node_id_7","edge_id_3",0.6658693956491409,0.14958438490248704,0.10839477307189571,0.2694775860071964
"node_id_2","node_id_0","edge_id_4",0.3183426121878472,0.1353890161694986,0.11579855769490233,0.23921298158252924
"node_id_2","node_id_1","edge_id_5",0.5800225620416275,0.4582161800204989,0.8824525264809708,0.9953966744335697
"node_id_2","node_id_3","edge_id_6",0.4758883144720051,0.4245342625219731,0.026429899435984394,0.904268901341944
"node_id_2","node_id_4","edge_id_7",0.9683426992132953,0.9101981293605284,0.41662584310441086,0.9292285622614088
"node_id_2","node_id_5","edge_id_8",0.5664259878482036,0.12607920447840726,0.7556263103859191,0.18662761751597667
"node_id_2","node_id_6","edge_id_9",0.6697247239182901,0.4585147735288533,0.7995233291487402,0.6494335260191954
"node_id_2","node_id_7","edge_id_10",0.2931791309762033,0.6285429182673673,0.25532399777613235,0.8464597824517034
"node_id_2","node_id_8","edge_id_11",0.3746100276744644,0.018066023413416343,0.1631998640802299,0.3027744118605359
"node_id_2","node_id_9","edge_id_12",0.5422652535463294,0.991176529238903,0.4640360074758526,0.3440358805907524
"node_id_3","node_id_0","edge_id_13",0.43876290734722667,0.5815207973761479,0.8699274324501693,0.9027237453414086
"node_id_3","node_id_2","edge_id_14",0.01730637181846495,0.7184555861759419,0.8702363157418933,0.47573925019752994
"node_id_3","node_id_4","edge_id_15",0.3483198563596035,0.11233848973799943,0.5380215663848843,0.19978348950069313
"node_id_4","node_id_2","edge_id_16",0.7194745199191185,0.6763109962679161,0.7822989634988775,0.2932246401276031
"node_id_4","node_id_3","edge_id_17",0.933259724819555,0.2255068250669301,0.09005191082810415,0.6967492577492778
"node_id_4","node_id_5","edge_id_18",0.9208512933342939,0.04147813214020435,0.5267864363355717,0.9115195477857679
"node_id_4","node_id_9","edge_id_19",0.5999240421409591,0.8150032062057456,0.5013293694257401,0.2124808625965291
"node_id_5","node_id_2","edge_id_20",0.9252358761584384,0.05904349856831148,0.7854783636930676,0.09840727416171458
"node_id_5","node_id_4","edge_id_21",0.17633583931755714,0.36719516604441815,0.4998958447098526,0.2711142028324214
"node_id_5","node_id_6","edge_id_22",0.5403869398931019,0.21756885476292065,0.1530365039727658,0.28094461243582647
"node_id_5","node_id_8","edge_id_23",0.6706976039486272,0.7486996126856658,0.13285754625597457,0.5243639709807267
"node_id_6","node_id_2","edge_id_24",0.6170388538309269,0.5214178673093479,0.14527118035980024,0.8538311883770383
"node_id_6","node_id_5","edge_id_25",0.684724597555383,0.7500744713814176,0.8493352589240425,0.02435706498833967
"node_id_7","node_id_1","edge_id_26",0.7714145896770459,0.8458561359996906,0.8383002498635226,0.036312536890939384
"node_id_7","node_id_2","edge_id_27",0.5378610420491476,0.5933189552818706,0.8076132902031076,0.512114421649574
"node_id_8","node_id_2","edge_id_28",0.9337867317019858,0.6709462652681919,0.8793432612960758,0.05393332527525452
"node_id_8","node_id_5","edge_id_29",0.6986208368657992,0.3565223517171572,0.7481194798072487,0.8035314657125318
"node_id_9","node_id_2","edge_id_30",0.6701586489342377,0.42045157062968175,0.7170457808898293,0.431547021392775
"node_id_9","node_id_4","edge_id_31",0.1916959429851407,0.2903718716363395,0.9346754364421013,0.34482652732943997
