"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.7354871273565089,0.6218112033782416,0.13843698831098916,0.6661692340590919
"node_id_0","node_id_5","edge_id_1",0.7906139353987952,0.6159581364994968,0.00415698813225418,0.681966527697432
"node_id_0","node_id_9","edge_id_2",0.5240121578023786,0.11818276847794351,0.6540577685271117,0.06751209029959881
"node_id_1","node_id_2","edge_id_3",0.21868002120287977,0.2898390067237694,0.2615378776134639,0.09595438586275673
"node_id_1","node_id_3","edge_id_4",0.9975004056771647,0.4167020961404505,0.8953724141382488,0.4807130647982655
"node_id_1","node_id_4","edge_id_5",0.14632760167170544,0.273367954110608,0.4961320915012404,0.3733391995913785
"node_id_1","node_id_5","edge_id_6",0.9852571941557217,0.5949669175831739,0.4169165120753686,0.7652464502734351
"node_id_1","node_id_6","edge_id_7",0.49932977432425796,0.8599980327599193,0.926316857720952,0.9594811317043072
"node_id_2","node_id_0","edge_id_8",0.19082929090939704,0.7778306468370362,0.3158428239469794,0.25150972547671047
"node_id_2","node_id_1","edge_id_9",0.4952200788910197,0.2990442025194753,0.004628594531039587,0.4168454906300192
"node_id_2","node_id_3","edge_id_10",0.7736857696147076,0.44279405304063757,0.29640755678004893,0.697462095823616
"node_id_3","node_id_1","edge_id_11",0.25309218032446845,0.24333989361723984,0.7618528158797381,0.6269493115479634
"node_id_3","node_id_2","edge_id_12",0.6245091120035094,0.8521817328344282,0.9516348074326373,0.527323878837235
"node_id_3","node_id_4","edge_id_13",0.9937591933707819,0.801036924209459,0.01277380208915746,0.1679606644659185
"node_id_3","node_id_6","edge_id_14",0.15721763339689987,0.7703236196559241,0.1729685230118625,0.08171218981115003
"node_id_3","node_id_7","edge_id_15",0.4856310263944118,0.4481919491600018,0.5670915859321448,0.8504009317305771
"node_id_4","node_id_1","edge_id_16",0.41524755725702067,0.6547313639420922,0.33831393249500885,0.1299411341051676
"node_id_4","node_id_3","edge_id_17",0.5082783041225345,0.44423019342767933,0.009114854871762557,0.06304304146938211
"node_id_4","node_id_7","edge_id_18",0.29499899096855486,0.5521420140658595,0.0583597883788981,0.7048054653552606
"node_id_4","node_id_8","edge_id_19",0.9723245698549,0.1345352551780824,0.20816624339102185,0.8041784660614109
"node_id_4","node_id_9","edge_id_20",0.764359388332214,0.9772892375615093,0.7531371664900908,0.5577376854419533
"node_id_5","node_id_0","edge_id_21",0.07052688721340439,0.1865621370031344,0.9500465437413487,0.4773565115445819
"node_id_5","node_id_1","edge_id_22",0.1815015970062327,0.9141744593117992,0.8105638201867319,0.5862968761931432
"node_id_6","node_id_1","edge_id_23",0.03980220183916361,0.7432084724430835,0.3239142267941253,0.5676086614223645
"node_id_6","node_id_3","edge_id_24",0.36319857279179735,0.9163845764907964,0.2571518210315552,0.9221386605572881
"node_id_7","node_id_3","edge_id_25",0.4000512391359522,0.3674654083083049,0.9806821223036892,0.12499772055099034
"node_id_7","node_id_4","edge_id_26",0.8829311581976401,0.9388885602196637,0.837773134145345,0.874027366142373
"node_id_7","node_id_8","edge_id_27",0.7152592912967475,0.5003538209171643,0.014283530153404667,0.30157948518672395
"node_id_8","node_id_4","edge_id_28",0.6914929095805245,0.27506101925182136,0.9211139170654086,0.6024973591610944
"node_id_8","node_id_7","edge_id_29",0.7816795751219912,0.2119828491323873,0.6963435836993981,0.7158382891899713
"node_id_9","node_id_0","edge_id_30",0.345824320342921,0.3572149435235211,0.6834614972413087,0.8438219247577412
"node_id_9","node_id_4","edge_id_31",0.5675158099709456,0.946681525400052,0.10687890304747971,0.9067627560752959
