"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.8518922300706844,0.7271485222756527,0.7865109906285193,0.9376868453045533,0.6295399394344923
"node_label_1","node_id_1",0.5900058629311987,0.7034814115192319,0.20692494479564283,0.07044821820476843,0.010478301001105916
"node_label_2","node_id_2",0.5501704515476502,0.5171964556407761,0.8892338277025157,0.6520088049245081,0.2131641866936903
"node_label_3","node_id_3",0.3667569220196515,0.6414249646837707,0.7582708371654371,0.11691370287405622,0.20788085578847126
"node_label_4","node_id_4",0.9291431909885983,0.9714886517909979,0.9421405882375103,0.03096079398510765,0.3890208682518259
"node_label_5","node_id_5",0.7730162345695828,0.6937421362111582,0.4302654938953857,0.20576505412730284,0.07482161156605249
"node_label_6","node_id_6",0.9298553465058161,0.37164014978547655,0.9470513081096787,0.8206983492890946,0.7607798622335858
"node_label_7","node_id_7",0.33577724935837605,0.3846630029023408,0.15991883311324573,0.9141534713844537,0.023782216381029064
"node_label_8","node_id_8",0.40548010017454605,0.6730168487073744,0.19317357426157766,0.40618170594132164,0.07433274560843106
"node_label_9","node_id_9",0.10517473756902607,0.9007574999241496,0.485866586384168,0.44488630849531474,0.8649752488676801
