"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.9171460613011078,0.682500280207964,0.6651679758597969,0.7630963633968673
"node_id_0","node_id_3","edge_id_1",0.26842039417681396,0.37039311021181287,0.7489792898356936,0.29960234321508517
"node_id_1","node_id_2","edge_id_2",0.6903706508636633,0.07223912077024874,0.03936911043819702,0.866354176249462
"node_id_1","node_id_5","edge_id_3",0.9851997854688503,0.9916671448038188,0.42630644103456783,0.39274975694226477
"node_id_1","node_id_7","edge_id_4",0.04039413366832212,0.4719709879548254,0.8361274936643373,0.15402241557407215
"node_id_2","node_id_0","edge_id_5",0.7732149091310848,0.6877201951626505,0.6651775747036499,0.6812593524125665
"node_id_2","node_id_1","edge_id_6",0.383061882123069,0.9936805124617981,0.3120758039233419,0.8183378079704855
"node_id_2","node_id_3","edge_id_7",0.08209675394200644,0.9083043841904431,0.3143934302411916,0.3968471844145486
"node_id_2","node_id_4","edge_id_8",0.27717175287119045,0.8992095439282353,0.7071515107419232,0.13461040361124343
"node_id_2","node_id_8","edge_id_9",0.40848659260867615,0.026294839002604875,0.15192055496330914,0.028214697943972133
"node_id_2","node_id_9","edge_id_10",0.9263260662523953,0.616726496605575,0.4663993438154679,0.3252961625392161
"node_id_3","node_id_0","edge_id_11",0.8803133595185479,0.359152315374184,0.6388860448738258,0.34359615124168164
"node_id_3","node_id_2","edge_id_12",0.03372018472075389,0.9744496884335585,0.37891821854466834,0.9443399351991082
"node_id_3","node_id_4","edge_id_13",0.32845318363379405,0.28497196876375563,0.7929885362748634,0.011360406554306701
"node_id_3","node_id_6","edge_id_14",0.8820661406514537,0.9895825889965492,0.2449029265411532,0.6648353424679666
"node_id_3","node_id_8","edge_id_15",0.13915287175177915,0.03882094175976958,0.1578698272166481,0.11242913447844205
"node_id_3","node_id_9","edge_id_16",0.3757682776079222,0.9472626808840148,0.9505624080049637,0.9385500384363125
"node_id_4","node_id_2","edge_id_17",0.5772401621226789,0.37292806588234506,0.4629801242212074,0.9404612682712893
"node_id_4","node_id_3","edge_id_18",0.5277461135759446,0.4157467230636309,0.17197608659735686,0.39700951260016626
"node_id_4","node_id_5","edge_id_19",0.6542244044551024,0.6095827248958576,0.3752802008806909,0.7650432092234742
"node_id_4","node_id_6","edge_id_20",0.1106193548777491,0.7593239140022121,0.5153331426722835,0.8935423145697963
"node_id_4","node_id_7","edge_id_21",0.10862424201215848,0.7162799777216691,0.7519046801255873,0.7096176678167303
"node_id_5","node_id_1","edge_id_22",0.9856017177602875,0.38079141571764374,0.4062823114229819,0.9260976898925801
"node_id_5","node_id_4","edge_id_23",0.9161723503686372,0.6417018147171514,0.62254335187752,0.5243865428821529
"node_id_6","node_id_3","edge_id_24",0.5224030556821245,0.8231877352538618,0.752310421268014,0.40160164731136994
"node_id_6","node_id_4","edge_id_25",0.9604920265324589,0.7393107914599768,0.2351990467466024,0.546179663161041
"node_id_7","node_id_1","edge_id_26",0.8932034996928369,0.7181400811440384,0.26180727995661457,0.9335183348148189
"node_id_7","node_id_4","edge_id_27",0.673397455058778,0.2953725825551262,0.9591282840035374,0.919433242851706
"node_id_8","node_id_2","edge_id_28",0.27420527579239584,0.4866319021598571,0.1819802830465731,0.4594486311491368
"node_id_8","node_id_3","edge_id_29",0.8882620733345339,0.5717046979171886,0.27258929777974694,0.9749160816422817
"node_id_9","node_id_2","edge_id_30",0.035662501048312145,0.6648918276535537,0.9387328999316885,0.5813171685951158
"node_id_9","node_id_3","edge_id_31",0.8524236470107034,0.7496975088489597,0.1104901694409558,0.4384094908662445
