"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.8691589588905891,0.6915623874692705,0.43896739963786136,0.009822289961372022,0.4193823820598064
"node_label_1","node_id_1",0.2671773544544713,0.7167779520843278,0.8861404817522647,0.6402117922993624,0.395522378130747
"node_label_2","node_id_2",0.3396454332175387,0.1337130052215575,0.8762150568943413,0.062475740827914295,0.49621812915914565
"node_label_3","node_id_3",0.8304296122690019,0.6551508236846197,0.47959157833108224,0.4311264050343282,0.7185766368485356
"node_label_4","node_id_4",0.11729550426331548,0.7671973381035526,0.143956654423547,0.031130084718703044,0.8263451376911218
"node_label_5","node_id_5",0.13361199523948641,0.8036700117096593,0.3286968886528313,0.9692375127457249,0.9344001934998792
"node_label_6","node_id_6",0.6376719728833814,0.11164338642656635,0.6676697799114686,0.20897863784420467,0.7628770882589412
"node_label_7","node_id_7",0.3992139838447796,0.5342905713124918,0.32829376457742976,0.2684950145140278,0.6941030026462153
"node_label_8","node_id_8",0.7120815943295352,0.3070819755595189,0.0912579858716549,0.28724716270408457,0.3311400079220428
"node_label_9","node_id_9",0.4935773794521958,0.9094429497483606,0.22629357545226936,0.9413093703644557,0.5987940842844621
