"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.9822386441610164,0.8298704814336092,0.5850417335382558,0.2428171854556299
"node_id_0","node_id_3","edge_id_1",0.5185711406073669,0.6772497057446915,0.9625524525676865,0.9543819955362915
"node_id_0","node_id_4","edge_id_2",0.13492941503834355,0.629706017986182,0.22767035367425126,0.5385941802063949
"node_id_0","node_id_5","edge_id_3",0.8003719014259458,0.8853963846072874,0.2830652507681626,0.5726280050685298
"node_id_0","node_id_6","edge_id_4",0.1421423550277494,0.5610225175207955,0.92488356886338,0.5361440330396441
"node_id_0","node_id_8","edge_id_5",0.38530578198434406,0.1915071314482928,0.9333133354424537,0.24337450407646743
"node_id_1","node_id_2","edge_id_6",0.6170502873798126,0.43827782770779034,0.8442429332786303,0.39048677053631997
"node_id_1","node_id_4","edge_id_7",0.5736113121678271,0.49064280656432313,0.9805485331357054,0.09801288387115914
"node_id_2","node_id_0","edge_id_8",0.06901158006142771,0.4432074389838716,0.8131985820600395,0.8504813798318658
"node_id_2","node_id_1","edge_id_9",0.6363490284113111,0.01863042876931953,0.4999001085912518,0.7288626717198328
"node_id_2","node_id_3","edge_id_10",0.07987643192208038,0.31425016561711927,0.2967137727490575,0.9276923018291292
"node_id_2","node_id_6","edge_id_11",0.33977882373208546,0.2860340228655519,0.6695525151817922,0.548473833680436
"node_id_2","node_id_9","edge_id_12",0.8979733720158853,0.16491621880873608,0.16616115422835653,0.7762171700629577
"node_id_3","node_id_0","edge_id_13",0.877649834598761,0.5071170854511786,0.9688851577920605,0.2660952287773226
"node_id_3","node_id_2","edge_id_14",0.2106157237117,0.29863824125897975,0.2227317464195565,0.22439598896218638
"node_id_3","node_id_5","edge_id_15",0.04030130395427578,0.8907222236615193,0.4498170791970276,0.5714182319087154
"node_id_3","node_id_9","edge_id_16",0.7519678047253797,0.6042988345554586,0.45070375835219934,0.6891521016968903
"node_id_4","node_id_0","edge_id_17",0.6685996397063037,0.43653879474763224,0.053426200163791626,0.5353064593233253
"node_id_4","node_id_1","edge_id_18",0.3812447938766088,0.8949668270051016,0.6182931890624265,0.16076120192603804
"node_id_4","node_id_7","edge_id_19",0.6421201235585486,0.11771319970871508,0.6143328333017476,0.7727311790322232
"node_id_4","node_id_8","edge_id_20",0.17413176583469492,0.33658901861557844,0.6833646307435257,0.7031724444881616
"node_id_5","node_id_0","edge_id_21",0.340466335853305,0.7267509203089454,0.2574590297738657,0.8583876844002937
"node_id_5","node_id_3","edge_id_22",0.09093396084698768,0.6626211080388544,0.5416811370285471,0.8275042231532647
"node_id_5","node_id_7","edge_id_23",0.8665598988552167,0.4957936617798918,0.04953836634925568,0.6605555738276947
"node_id_6","node_id_0","edge_id_24",0.6040904942478236,0.07312510600731459,0.5481480265335124,0.2751727388475448
"node_id_6","node_id_2","edge_id_25",0.8962479957369183,0.74433171452014,0.49573398472921226,0.5814902934285177
"node_id_7","node_id_4","edge_id_26",0.16529596516905543,0.8410131048953683,0.726346851341211,0.39016809645537265
"node_id_7","node_id_5","edge_id_27",0.37652298602851386,0.028543643778185745,0.412700710901019,0.9872694782715074
"node_id_8","node_id_0","edge_id_28",0.44914138839695616,0.825470075573433,0.4177820059801315,0.18690454430648085
"node_id_8","node_id_4","edge_id_29",0.402065533757065,0.9556151126490162,0.09818530607952214,0.5589958364474311
"node_id_9","node_id_2","edge_id_30",0.1958246209998279,0.15136495828368923,0.15645736053127834,0.6804443785704857
"node_id_9","node_id_3","edge_id_31",0.9145643049134794,0.6939057594263713,0.486318742146575,0.15715070255749686
