"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.4392973213714376,0.9551407344812267,0.08221405635411028,0.03265158170432014,0.9719339930230568
"node_label_1","node_id_1",0.42704631976674645,0.8536474079205666,0.9983288372917009,0.5798476767694654,0.3326632347061511
"node_label_2","node_id_2",0.41330722130892383,0.018237076612215186,0.5924222312064998,0.6721828850019655,0.6665248819977422
"node_label_3","node_id_3",0.2853768067483543,0.4971311911217996,0.004976072173496493,0.7587973642013819,0.33038470981883816
"node_label_4","node_id_4",0.2851533648324298,0.3987460595937524,0.1399782698884513,0.8157317301967552,0.30159509013122665
"node_label_5","node_id_5",0.5141228085787067,0.07658597525118205,0.8110197806294676,0.6481478581661242,0.4731321295353753
"node_label_6","node_id_6",0.8273849629557694,0.8763990815983635,0.3467061495785947,0.4973384282918317,0.7084120335052018
"node_label_7","node_id_7",0.8899755723916477,0.8919956792997588,0.8444391373171635,0.6178133998541553,0.08931082671887536
"node_label_8","node_id_8",0.49702343734890864,0.35449916395317926,0.2889961619064687,0.10444343453640825,0.4261094666250148
"node_label_9","node_id_9",0.024509081186039783,0.5681132367923823,0.10936373207228689,0.688857501157098,0.6038612985020245
