"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.7219286936969698,0.7145236083414145,0.8645221280223,0.29302606953944643,0.2534469403220687
"node_label_1","node_id_1",0.3805783031015899,0.8169954363607365,0.5733677510753734,0.2438291303664294,0.5470500488795365
"node_label_2","node_id_2",0.06924466416248043,0.9494957889891259,0.09739721162220039,0.6244890998825954,0.8923772392597994
"node_label_3","node_id_3",0.42692049760671935,0.10435844491934432,0.3949464158132906,0.7463197839011128,0.4318159237192628
"node_label_4","node_id_4",0.2727595885620012,0.7430015987326312,0.7696635554738417,0.5672681551905421,0.639690216412888
"node_label_5","node_id_5",0.8515059464556384,0.7562061865699922,0.34147680687500814,0.5540006428900079,0.7991687332901967
"node_label_6","node_id_6",0.7420909502668608,0.43576715230443896,0.4070005820663677,0.01710427986094265,0.6246027262730208
"node_label_7","node_id_7",0.2334415668182077,0.2980229630704905,0.4956435465193081,0.9321336573794904,0.19755025766192114
"node_label_8","node_id_8",0.05656396795092811,0.8061961246549058,0.65358202059747,0.930980541983168,0.49202972638242815
"node_label_9","node_id_9",0.4012663962385725,0.611334639951781,0.8928420253869597,0.09533161180931726,0.5096306619878515
