"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.8355596825147183,0.19466794536495569,0.28258151670584064,0.5591182200629196,0.46791816747061776
"node_label_1","node_id_1",0.3485903396101586,0.4673566768770615,0.2610261544972079,0.9133237768228746,0.3588573886210188
"node_label_2","node_id_2",0.7953064320757709,0.23772949210474736,0.5176966794288761,0.4515198388960723,0.13191349931437546
"node_label_3","node_id_3",0.4672175246242628,0.3621620399563016,0.16036701688492738,0.570714057752236,0.5825033869374862
"node_label_4","node_id_4",0.8919699921405091,0.5302808346246694,0.6509486883612748,0.5269806812154105,0.5928420437640759
"node_label_5","node_id_5",0.046466184025095725,0.9800866192855339,0.1480082613927618,0.1641086232590917,0.2985335964380761
"node_label_6","node_id_6",0.8864156753415361,0.9617112148161259,0.8178196131968011,0.29018700320004875,0.4917377156402438
"node_label_7","node_id_7",0.731294733568704,0.31582048990366884,0.5339658093541939,0.07022528655244442,0.060447586096811445
"node_label_8","node_id_8",0.8160774978746951,0.9786844830633675,0.3875478103476081,0.993374124928098,0.06546025515961973
"node_label_9","node_id_9",0.9764709626505049,0.18841482598818482,0.7499060978199301,0.0650265296540743,0.3001237824893772
