"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.18561503450624484,0.6893218389894915,0.2900140714493772,0.12200487882424316,0.2493040290170223
"node_label_1","node_id_1",0.826567241770702,0.277029265197816,0.7949851418380179,0.3361412908680458,0.2889090933163314
"node_label_2","node_id_2",0.76828411615931,0.3778002219529213,0.8726247529799097,0.4964119548730902,0.3082329074515816
"node_label_3","node_id_3",0.29593474770398775,0.05545015970810818,0.030744504582563392,0.8801086569251809,0.22898914576815832
"node_label_4","node_id_4",0.15097061361627384,0.004409756375150509,0.5637628177198211,0.2288460321655188,0.02110079713805313
"node_label_5","node_id_5",0.2007055521450879,0.8907985120199439,0.4549386889209176,0.5588232191929647,0.9528206700928473
"node_label_6","node_id_6",0.5558171384160938,0.8250356667190768,0.07845393425585989,0.9138851340655937,0.7329960866269241
"node_label_7","node_id_7",0.872956664879952,0.4304501557641951,0.9705466309799635,0.45768072778271096,0.27559670182352036
"node_label_8","node_id_8",0.2413979511504608,0.9694884086687509,0.7668634462545019,0.42878317343044625,0.7707592453250108
"node_label_9","node_id_9",0.9189889188451889,0.08583170526598571,0.7147084790296463,0.7152487172023763,0.8240114794281339
