"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.3995893207081552,0.8103458031971821,0.5528888329156171,0.586757614702798
"node_id_0","node_id_4","edge_id_1",0.01482047663502395,0.1924866053142139,0.9934824695265354,0.20695589124990943
"node_id_0","node_id_5","edge_id_2",0.33984077739078977,0.8938353268808433,0.3028853918105976,0.7167795771578204
"node_id_0","node_id_6","edge_id_3",0.8560711691082454,0.8204905593563425,0.8403958898840661,0.7578376958862508
"node_id_1","node_id_2","edge_id_4",0.9032314102392207,0.61986788178025,0.9422670392385222,0.6446812798071578
"node_id_1","node_id_3","edge_id_5",0.9202740532027874,0.29805859830779047,0.935470998552036,0.9461227402479093
"node_id_1","node_id_7","edge_id_6",0.5251872558943957,0.8753178859103672,0.24882255104022133,0.7313845218950339
"node_id_1","node_id_8","edge_id_7",0.18910258367486676,0.7970626104275845,0.3482257620588326,0.5417774341577258
"node_id_2","node_id_0","edge_id_8",0.8438457031047476,0.8611060834126736,0.10961514431883435,0.3580776409803411
"node_id_2","node_id_1","edge_id_9",0.22829777461307,0.5383489393347178,0.9297233264100805,0.7131573054351661
"node_id_2","node_id_3","edge_id_10",0.3465044443811658,0.7971294179967735,0.8914820734275729,0.652334245447951
"node_id_2","node_id_4","edge_id_11",0.3807672733683416,0.10045504827158913,0.6025989794602329,0.7043596034984365
"node_id_2","node_id_5","edge_id_12",0.5510070961785932,0.9274378610592982,0.3557454025487442,0.5399523359722994
"node_id_2","node_id_8","edge_id_13",0.4622540643927169,0.9943388681927484,0.09621305280701087,0.3136445536231939
"node_id_2","node_id_9","edge_id_14",0.7081284523060368,0.3500667315624375,0.11309228635057222,0.617540186825854
"node_id_3","node_id_1","edge_id_15",0.6693416213798964,0.729746842573808,0.18848838763964726,0.8872057933266473
"node_id_3","node_id_2","edge_id_16",0.5893484284634954,0.2227972286354739,0.4213047138632132,0.8553285142010767
"node_id_3","node_id_6","edge_id_17",0.639737869075411,0.8368941730066649,0.4574014029219836,0.5235065690364252
"node_id_3","node_id_7","edge_id_18",0.11909722196836803,0.32292892036465415,0.7826804553127925,0.12880902669319472
"node_id_4","node_id_0","edge_id_19",0.14043942693183242,0.8937386389795268,0.14367650532075726,0.21363945710810994
"node_id_4","node_id_2","edge_id_20",0.27940207911044,0.07020777313420368,0.16870642977844508,0.4629941568860818
"node_id_5","node_id_0","edge_id_21",0.6705296410570941,0.43103829411547534,0.8858317571736641,0.0009147090032965988
"node_id_5","node_id_2","edge_id_22",0.05381325586741148,0.5091982716211121,0.601693282116415,0.5656431175769231
"node_id_6","node_id_0","edge_id_23",0.2700982614971805,0.8895176218783435,0.9387137699535643,0.061796795743680466
"node_id_6","node_id_3","edge_id_24",0.3019779584519494,0.6030737119035058,0.9821363637570443,0.08708112103961174
"node_id_7","node_id_1","edge_id_25",0.5590187077720238,0.10555447903301207,0.8675693089446479,0.42271540048715994
"node_id_7","node_id_3","edge_id_26",0.4759536601493989,0.3057380682930636,0.040080256579405504,0.11554834792135327
"node_id_8","node_id_1","edge_id_27",0.0046783176642339885,0.26936911267790864,0.6486367938799791,0.9757887503217044
"node_id_8","node_id_2","edge_id_28",0.4374859964531195,0.9895773980713304,0.8056874075315574,0.8447170344918167
"node_id_8","node_id_9","edge_id_29",0.9357397015283673,0.5644897065977795,0.2827645149106054,0.309587393215365
"node_id_9","node_id_2","edge_id_30",0.25054174772950044,0.9452508804468107,0.5047366234742711,0.09417021240229062
"node_id_9","node_id_8","edge_id_31",0.10324712441867512,0.37405078189424024,0.622949335758861,0.10757475795936478
