"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.7265468608009176,0.1920118518352244,0.6753148260605119,0.8933841782885015,0.8317437590377793
"node_label_1","node_id_1",0.2538421729036837,0.7858522569594061,0.7149406081344627,0.8895438390566852,0.6668659818068595
"node_label_2","node_id_2",0.788460478750503,0.784243913558131,0.32564660961098413,0.7655867003893126,0.5878363883600278
"node_label_3","node_id_3",0.18158473746594483,0.029177703309016367,0.54269667898179,0.8208546294800271,0.49181789652937347
"node_label_4","node_id_4",0.6759630433827897,0.60569683843826,0.008555018600753472,0.8702803958627469,0.4360462237032128
"node_label_5","node_id_5",0.31851265873532253,0.4457565523621857,0.4882667487967315,0.6405310740583889,0.8618071965688403
"node_label_6","node_id_6",0.5455990041010913,0.7064181908118434,0.000322844806638245,0.5328418924144428,0.5097259182445967
"node_label_7","node_id_7",0.969243301451755,0.8310370157818554,0.8401745766439364,0.27336854811161393,0.9444003985647069
"node_label_8","node_id_8",0.5754582435559492,0.8994191666750722,0.29899822786436203,0.9332323954342251,0.3756975001646913
"node_label_9","node_id_9",0.29073186799951367,0.36082731033100457,0.7019320991743013,0.851913471047905,0.6654488282402592
