"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.002164970345719608,0.2564948301623259,0.4968701315731403,0.9598849028362113,0.31130726527385333
"node_label_1","node_id_1",0.9785230758772204,0.45505084755600367,0.3902226450334455,0.853900225744451,0.10816616037452342
"node_label_2","node_id_2",0.2612413602606841,0.1277782613810845,0.4977905551147681,0.2354713416338715,0.704821531908336
"node_label_3","node_id_3",0.5008771310005402,0.18757568791914236,0.0235227598290636,0.8319348577984166,0.8762844763812189
"node_label_4","node_id_4",0.30901139832288227,0.4053314322575913,0.5363883401283474,0.32308413548675297,0.28301737361260726
"node_label_5","node_id_5",0.7355151709658999,0.006795582453786864,0.7854024957239193,0.11072095685585248,0.6336179635537799
"node_label_6","node_id_6",0.10991689807454308,0.486520077332696,0.8962386369555383,0.9089402057152169,0.9013269934312601
"node_label_7","node_id_7",0.7217355050485036,0.21449085383152244,0.024194434949804444,0.15221304329571572,0.5475278518222662
"node_label_8","node_id_8",0.014957382855598111,0.2792465509726886,0.013488440609855323,0.5981959699744972,0.31765642290820717
"node_label_9","node_id_9",0.3412681787523095,0.8184819572297851,0.013536884885367417,0.08522009675907338,0.8650105979259504
