"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.29624588415256614,0.0964069274311341,0.70526056672467,0.3208200014263899
"node_id_0","node_id_9","edge_id_1",0.3807827606941018,0.33736639128428647,0.0371806154317712,0.7410569011701595
"node_id_1","node_id_2","edge_id_2",0.18530884578711015,0.30357178457393075,0.14758233416747601,0.2837390918416224
"node_id_1","node_id_3","edge_id_3",0.8801090651949409,0.9272299074347462,0.8014729301353408,0.7879544549664448
"node_id_1","node_id_4","edge_id_4",0.10133728208799542,0.7504660053562742,0.9346113712468784,0.5370213533065579
"node_id_1","node_id_5","edge_id_5",0.5177469804408,0.3084360784725918,0.17977589239599112,0.5574610469543456
"node_id_1","node_id_6","edge_id_6",0.4269547860728432,0.38070526552289174,0.5782820463704844,0.40896089163360516
"node_id_1","node_id_7","edge_id_7",0.9270291798532803,0.8506663750974752,0.9913174087189485,0.8872561130837103
"node_id_2","node_id_0","edge_id_8",0.658728938515637,0.6467715081538049,0.29550356627494345,0.5053822024954512
"node_id_2","node_id_1","edge_id_9",0.980733411628301,0.12543133186231792,0.3511337281894785,0.9186274653838554
"node_id_2","node_id_3","edge_id_10",0.8521674740223237,0.8979388638526395,0.21415873758368986,0.8230257345831603
"node_id_3","node_id_1","edge_id_11",0.7066427510339579,0.029873229511185984,0.8663227826905259,0.3710126733953578
"node_id_3","node_id_2","edge_id_12",0.24922050454240918,0.20525016140512353,0.08484078579616827,0.49405963228156236
"node_id_3","node_id_4","edge_id_13",0.7065838779257245,0.9072121849339702,0.06837451862731159,0.3915598095615398
"node_id_4","node_id_1","edge_id_14",0.437505536466431,0.6593563620460371,0.8074308569146188,0.2116327955468057
"node_id_4","node_id_3","edge_id_15",0.7031317730937992,0.6057824731894259,0.5422818565668917,0.7592756728421617
"node_id_4","node_id_5","edge_id_16",0.0062840900128882105,0.4475129997044862,0.7734510595423996,0.014110283615614283
"node_id_4","node_id_6","edge_id_17",0.14469846154476085,0.5416632311439227,0.9289538027754369,0.6818994788521557
"node_id_4","node_id_7","edge_id_18",0.3017181435726404,0.6411417443339391,0.7125909167225913,0.10278175524773969
"node_id_5","node_id_1","edge_id_19",0.0936889868762174,0.09587282415347709,0.11298901618892565,0.9846646265047754
"node_id_5","node_id_4","edge_id_20",0.42920684452523616,0.33143075417375756,0.11587561218330766,0.06982450914592409
"node_id_5","node_id_8","edge_id_21",0.3988409808208647,0.13254376284634695,0.48489680110711797,0.6219847627686436
"node_id_6","node_id_1","edge_id_22",0.862310669452247,0.015223504617615347,0.8760130780070593,0.1734078672730145
"node_id_6","node_id_4","edge_id_23",0.2471679983055205,0.8496076624215775,0.312554167467912,0.08169085541248122
"node_id_6","node_id_9","edge_id_24",0.22376013166206776,0.49736102117794934,0.4969756099995519,0.25770270235093984
"node_id_7","node_id_1","edge_id_25",0.6905841714744128,0.7481144749924993,0.5743749695782732,0.6147749548364061
"node_id_7","node_id_4","edge_id_26",0.6923135947271777,0.24550403574938162,0.7810939315859835,0.18181675687161314
"node_id_7","node_id_8","edge_id_27",0.6808186368658702,0.35800091920219235,0.6843653496294029,0.7803126281932704
"node_id_8","node_id_5","edge_id_28",0.9706746946566648,0.4773183907851801,0.9242267823360112,0.27508403239520574
"node_id_8","node_id_7","edge_id_29",0.9105069345066195,0.754361318398409,0.4154503531473366,0.5132815962559084
"node_id_9","node_id_0","edge_id_30",0.8677134291441094,0.024675285059619356,0.4615735129290488,0.3339706048387745
"node_id_9","node_id_6","edge_id_31",0.6867434791231731,0.8165182855560211,0.2988876168494624,0.5432349137257453
