"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.2329273183639462,0.6965980320572859,0.6665377374678313,0.2302978791848831
"node_id_0","node_id_3","edge_id_1",0.025738271705251448,0.9033014591204687,0.9155355396321996,0.3454316354450264
"node_id_0","node_id_4","edge_id_2",0.6703006700104637,0.6649136370251323,0.11116865043403656,0.841891303089775
"node_id_0","node_id_5","edge_id_3",0.1467429967132765,0.8900880277363897,0.07469068380792865,0.12844717112557802
"node_id_0","node_id_6","edge_id_4",0.3426945648673482,0.03749691384679654,0.46690581405898113,0.851457089797834
"node_id_0","node_id_8","edge_id_5",0.6330267937302805,0.5728668785975448,0.716634658021751,0.5755619831666288
"node_id_1","node_id_2","edge_id_6",0.8170279803593601,0.18899880196698082,0.44537325196011157,0.2779270450438778
"node_id_2","node_id_0","edge_id_7",0.8759154245083691,0.19596226969417252,0.04914582675472323,0.18568947138138703
"node_id_2","node_id_1","edge_id_8",0.8995849117951035,0.33436907551181116,0.15723074733276532,0.730400571190723
"node_id_2","node_id_3","edge_id_9",0.9708383960341783,0.11379447816092525,0.14412133063497967,0.47041371814138466
"node_id_2","node_id_4","edge_id_10",0.5358167883278545,0.5302327775764939,0.5853939625147566,0.46119422018762646
"node_id_2","node_id_5","edge_id_11",0.36769170479028146,0.23213303188334722,0.8376827273273917,0.5947217009194696
"node_id_2","node_id_7","edge_id_12",0.07787419781289628,0.7223789192072438,0.3814620400708989,0.057297956562432195
"node_id_2","node_id_9","edge_id_13",0.22493110596005694,0.909337923936937,0.1005440879282955,0.22124321295491256
"node_id_3","node_id_0","edge_id_14",0.9027443249048933,0.159560060020147,0.7842231680047429,0.8460648358656994
"node_id_3","node_id_2","edge_id_15",0.5106292390707451,0.9705709416705732,0.8980261400711291,0.38765870655979984
"node_id_3","node_id_6","edge_id_16",0.7779273038369358,0.6759311720836102,0.2435661262678087,0.16881369602940222
"node_id_3","node_id_8","edge_id_17",0.7207063790982573,0.9033063592663787,0.14445165265287097,0.363178741051717
"node_id_3","node_id_9","edge_id_18",0.6301905589768706,0.40562269147844265,0.4555076297531968,0.1587632373489053
"node_id_4","node_id_0","edge_id_19",0.24555511424223886,0.5525697409735493,0.7900658814209345,0.9914197856491929
"node_id_4","node_id_2","edge_id_20",0.13474209363311007,0.07276477435815387,0.8199986047484693,0.007388838407731191
"node_id_5","node_id_0","edge_id_21",0.6767264630637011,0.8884998946716689,0.5091902958456799,0.907869842835542
"node_id_5","node_id_2","edge_id_22",0.5437774770808695,0.4075436013037972,0.3157485038740321,0.01029401144600628
"node_id_5","node_id_7","edge_id_23",0.09908644748853146,0.9789002155277324,0.014480104898723534,0.6769656158429582
"node_id_6","node_id_0","edge_id_24",0.2033322371027222,0.8362754627895241,0.5961530995015216,0.09778296627815553
"node_id_6","node_id_3","edge_id_25",0.8632936254834883,0.6097824711959831,0.7070169444443802,0.636625883290012
"node_id_7","node_id_2","edge_id_26",0.48993757776020064,0.5852159477025589,0.7618946530609996,0.2403934593892182
"node_id_7","node_id_5","edge_id_27",0.0756296685728789,0.01096816292794578,0.7674899204694148,0.4694037398918832
"node_id_8","node_id_0","edge_id_28",0.6599218098541819,0.49322193968418915,0.38095338853038463,0.684177805726277
"node_id_8","node_id_3","edge_id_29",0.7866202817751213,0.4379171631191314,0.9114444001298309,0.6414187291771524
"node_id_9","node_id_2","edge_id_30",0.23193160551850245,0.3302860548678891,0.1413628624646066,0.7837979033203893
"node_id_9","node_id_3","edge_id_31",0.979540313889952,0.7402658375537726,0.3802576843379948,0.036542464749710124
