"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.7851795827702615,0.7539478290954863,0.6301967118153404,0.1298748852005851,0.29995437017270243
"node_label_1","node_id_1",0.6806944383341863,0.45210428543721826,0.019572838159877315,0.1623810303504417,0.5105303289504202
"node_label_2","node_id_2",0.7055432283933185,0.8135728343608459,0.2327960841393426,0.8843845872259307,0.8652182843867011
"node_label_3","node_id_3",0.07449502026429533,0.7442160260414202,0.059921089176988795,0.6516591096076555,0.05481000311612594
"node_label_4","node_id_4",0.9683172263203036,0.38104948252026183,0.8885677121317941,0.5870766204610423,0.290150924994791
"node_label_5","node_id_5",0.13556381781541083,0.8858003772925651,0.3491920273243512,0.5536651312302017,0.6796093124186526
"node_label_6","node_id_6",0.5746531647518301,0.7763075533169963,0.681802370852012,0.9674347192498336,0.5405040433665541
"node_label_7","node_id_7",0.2847540509007208,0.684257415412334,0.4673487000789369,0.3454264628627962,0.8823604599420922
"node_label_8","node_id_8",0.42068560178406367,0.22321824936973345,0.3639618600107277,0.007918940746049485,0.7245126654691639
"node_label_9","node_id_9",0.29567006482617353,0.1684434056007854,0.3576690385129676,0.697065389047038,0.6280862027757064
