"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.09799019682153132,0.34357372822260235,0.3246502773252711,0.20939205971374342,0.2161242316762324
"node_label_1","node_id_1",0.43326105046709307,0.21597327822701007,0.614179350895173,0.17013701834870454,0.8222483250264315
"node_label_2","node_id_2",0.838262041065237,0.4306380654154329,0.2227270386751149,0.06979067490271929,0.8388981212067749
"node_label_3","node_id_3",0.0677741907735171,0.7112050651195433,0.6943747455643124,0.910738715608399,0.8598892132695619
"node_label_4","node_id_4",0.020593391710061026,0.7865173268323478,0.3853173450334131,0.6292128272981294,0.08747499833662886
"node_label_5","node_id_5",0.06679882716430352,0.6635042602865129,0.2129841915790447,0.6118283569886712,0.8044774825224357
"node_label_6","node_id_6",0.9800702036574365,0.7415281412266026,0.8526131693245299,0.9082308009539385,0.6953133746868183
"node_label_7","node_id_7",0.5454945791039272,0.6123102859850901,0.19066364905363598,0.06912605150267126,0.8441551289551319
"node_label_8","node_id_8",0.27204231835061965,0.9211265264022452,0.030628574046013823,0.9979420271925422,0.9598278088320761
"node_label_9","node_id_9",0.7328217390494242,0.03512004979553518,0.2572306421061753,0.9094724628625696,0.4294780258495612
