"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.36072504325358545,0.48717021063424937,0.9942420173598376,0.6807054372630503,0.3186989959544909
"node_label_1","node_id_1",0.3961876190238055,0.5882424316036063,0.18635845574224663,0.048672225484080345,0.9842218039811917
"node_label_2","node_id_2",0.147886761862831,0.9564124990174501,0.6487027482239628,0.6494743459841125,0.6822862638151105
"node_label_3","node_id_3",0.8601062043782891,0.24512271227747795,0.36462665756710066,0.9430151312674111,0.8021268112782906
"node_label_4","node_id_4",0.16907710369079676,0.03321232254396944,0.6605020726252546,0.5298120997568582,0.22870654361995435
"node_label_5","node_id_5",0.6581423398727945,0.40844788199164284,0.5638979748503503,0.9322025893139547,0.5731460332835402
"node_label_6","node_id_6",0.42007883329717066,0.7180269684322241,0.6508667850788009,0.4435744401813674,0.5664331701719121
"node_label_7","node_id_7",0.5570735812678546,0.8181489562178623,0.49306668883475824,0.8951304429254535,0.27620811162203374
"node_label_8","node_id_8",0.9353891229924316,0.5361141455921546,0.19935022293827742,0.6134290224452292,0.2774964184661052
"node_label_9","node_id_9",0.8983261889146,0.6897183597652804,0.6601033593701953,0.5515175566193826,0.6528668166786177
