"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.8116259405457746,0.42331588554380584,0.6090227028821537,0.1070469107155666,0.29864449805761495
"node_label_1","node_id_1",0.7414974401289186,0.6355434578042606,0.3579723765857311,0.1893028070914835,0.8838735924903602
"node_label_2","node_id_2",0.17284751056509562,0.3210281623498159,0.6007967703842981,0.765576690348664,0.38717522946836025
"node_label_3","node_id_3",0.47850448801190437,0.27901042961926137,0.25469614986883893,0.08778757212175248,0.4648183254959032
"node_label_4","node_id_4",0.46687842905027765,0.6161038950122938,0.09985626675136894,0.7884229018262356,0.5373545541475526
"node_label_5","node_id_5",0.6793864176323452,0.48493718940976227,0.8472793568223178,0.15288166793103053,0.8862065963162746
"node_label_6","node_id_6",0.1733143469503502,0.2960270455182201,0.0855704897941012,0.6590709154779516,0.2841796855615075
"node_label_7","node_id_7",0.5987289259433374,0.7648683844004804,0.5166728642817549,0.6132243742986214,0.9992416997235551
"node_label_8","node_id_8",0.3480534720324522,0.9587829794316056,0.9725937355110363,0.5678064510392712,0.6822823207570711
"node_label_9","node_id_9",0.35648586881350053,0.6030718559521709,0.2745342031148591,0.9533871869532674,0.1307398861301412
