"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.5397314815131813,0.9856407915648155,0.5134339999048331,0.07652380202837095,0.49747724746154975
"node_label_1","node_id_1",0.608062423872126,0.50774192533946,0.3060241052372439,0.19341959885766657,0.00033951477104254835
"node_label_2","node_id_2",0.5447960759463456,0.43693450408594214,0.6395910129968673,0.5023071688310339,0.3594284171177148
"node_label_3","node_id_3",0.3800407131814091,0.4285900419300188,0.30536880701635516,0.7311815462702839,0.6592625011278141
"node_label_4","node_id_4",0.4507859244687369,0.9448495172890465,0.465748638750633,0.841932275456443,0.492580215724984
"node_label_5","node_id_5",0.7648799102395011,0.8766785419285938,0.7661809355930742,0.900489720433651,0.35399967918842246
"node_label_6","node_id_6",0.316788661752491,0.036719449403432525,0.3838389510433985,0.5280350496606756,0.28353003261648124
"node_label_7","node_id_7",0.7076332745505325,0.8551205614110664,0.6173765068230896,0.8652580134700784,0.6138241425047916
"node_label_8","node_id_8",0.4548871599187454,0.6133426290320975,0.020421627352550153,0.7099221101565478,0.18192127997065133
"node_label_9","node_id_9",0.9157173911109666,0.5728155254489903,0.7387310146017592,0.8250725689542087,0.5340196263698841
