"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.034395690824008174,0.8949219456654921,0.15097727335502376,0.8057932954829828,0.6784932610249783
"node_label_1","node_id_1",0.8382042568745841,0.18872760335555894,0.3576724289469928,0.9345081977994241,0.5687922733931692
"node_label_2","node_id_2",0.31285654287299125,0.5617569906074987,0.7743278440510556,0.4925030387577827,0.9794899348331527
"node_label_3","node_id_3",0.2509317790959953,0.5348982462878376,0.954247916782258,0.13752237295780112,0.577112489626199
"node_label_4","node_id_4",0.8549334932359515,0.8642063778130975,0.06841636367388393,0.9981926984209428,0.20467175911009305
"node_label_5","node_id_5",0.8765066587079581,0.645844710220821,0.31520649644550036,0.5512720401073778,0.85874049163418
"node_label_6","node_id_6",0.9221982115461089,0.01644678007798983,0.22414997082053556,0.2913371570493797,0.6069725016451986
"node_label_7","node_id_7",0.4307997568052917,0.6681791772146642,0.4424393043082395,0.9387410831885917,0.6536914122949544
"node_label_8","node_id_8",0.10657722221228494,0.09675822176238547,0.9201786335491634,0.3191162284451906,0.85971973760271
"node_label_9","node_id_9",0.7661840989761679,0.02133686251208966,0.004995396865089541,0.6629068762272867,0.7447133983550908
