"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.7078308765130431,0.13902433016196203,0.6410897615360399,0.014239656714961857
"node_id_0","node_id_3","edge_id_1",0.7399497956516397,0.2085619801046561,0.2728240446922733,0.09747810606509533
"node_id_1","node_id_2","edge_id_2",0.19153043175626694,0.4950467748160966,0.2657576154638762,0.19328415793404896
"node_id_1","node_id_3","edge_id_3",0.6693875037122647,0.2645204822645484,0.4416338592838972,0.67883208806679
"node_id_1","node_id_4","edge_id_4",0.6883571262825703,0.6377374294956455,0.7790879409327031,0.4966807192198376
"node_id_1","node_id_7","edge_id_5",0.9226108154143462,0.6573401602896964,0.6558359344686321,0.5303315062753715
"node_id_1","node_id_8","edge_id_6",0.21901824721374186,0.42020554590218184,0.5873248664954407,0.2365164441085903
"node_id_2","node_id_0","edge_id_7",0.49110400144821353,0.29446324714638905,0.5993598033183861,0.9801274910878709
"node_id_2","node_id_1","edge_id_8",0.9650744794086962,0.6918026417576076,0.6004511428234423,0.0157201982732601
"node_id_2","node_id_6","edge_id_9",0.3759991221200557,0.7021622328552145,0.5058647891515724,0.5833441256208987
"node_id_3","node_id_0","edge_id_10",0.8099436074980502,0.5388415101573074,0.8021546535391433,0.8218962589747378
"node_id_3","node_id_1","edge_id_11",0.12831844538332438,0.1014384622869604,0.18021506326554892,0.5989750975266084
"node_id_3","node_id_4","edge_id_12",0.7012378950133392,0.48331478083465007,0.27835578881913337,0.4183466853753526
"node_id_3","node_id_5","edge_id_13",0.0503315236702524,0.46801182074962977,0.7930353724759184,0.4702797948938301
"node_id_3","node_id_6","edge_id_14",0.2922458639068414,0.007692811773701624,0.04323861628849146,0.6222506384835257
"node_id_3","node_id_7","edge_id_15",0.44634831415074827,0.09286014054664016,0.8089980113856112,0.27318532357593905
"node_id_4","node_id_1","edge_id_16",0.9783419045911506,0.13087328597529002,0.8635370513977021,0.40879077833034916
"node_id_4","node_id_3","edge_id_17",0.1991661742035149,0.6206668226332149,0.7766587479195154,0.4013149695834549
"node_id_4","node_id_5","edge_id_18",0.9054256161154197,0.5932479657101144,0.06732865581396963,0.7557698043504691
"node_id_4","node_id_8","edge_id_19",0.6721911580712072,0.7096249808018433,0.9148749787135264,0.4138832128748636
"node_id_5","node_id_3","edge_id_20",0.4015147053322371,0.9267231625061821,0.2119842572123496,0.13079025276032608
"node_id_5","node_id_4","edge_id_21",0.6697721770643144,0.29268033789227754,0.40709836681869915,0.9468667992245947
"node_id_6","node_id_2","edge_id_22",0.7500999002246956,0.3701463246436313,0.2706131132716163,0.8463451326513034
"node_id_6","node_id_3","edge_id_23",0.8052316187955799,0.012208474042278317,0.07719186305613901,0.13071009664332423
"node_id_6","node_id_9","edge_id_24",0.1305331909880425,0.8736407024147469,0.7553842335922202,0.4334231822332276
"node_id_7","node_id_1","edge_id_25",0.6825374733128778,0.8598232439603838,0.5856178995435662,0.9584707349267977
"node_id_7","node_id_3","edge_id_26",0.48399337089196026,0.01960061115365208,0.7579653123266972,0.2363391290428858
"node_id_8","node_id_1","edge_id_27",0.09737453693983222,0.8636421270213988,0.7297799628374488,0.2501430068452749
"node_id_8","node_id_4","edge_id_28",0.18606485405426743,0.0815367239622643,0.8638662184589821,0.3110700286392075
"node_id_8","node_id_9","edge_id_29",0.249929356520611,0.8254483423047099,0.25057049027743405,0.5833778578396717
"node_id_9","node_id_6","edge_id_30",0.5389821577716223,0.12762245851332754,0.40217397547211076,0.6594444093010059
"node_id_9","node_id_8","edge_id_31",0.5254702739892393,0.258820863945299,0.30456183826874217,0.4927497715282154
