"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.10398227008355798,0.4362646952925301,0.07105247797754366,0.47931877118215194,0.046356964678527124
"node_label_1","node_id_1",0.934355513793544,0.012983555510451383,0.653371332111542,0.6989684084512623,0.29876337233231465
"node_label_2","node_id_2",0.12713038439040636,0.8346404542635645,0.06400439941538427,0.9852556814128804,0.1430608462603462
"node_label_3","node_id_3",0.6499459413262902,0.11444562465276165,0.7617059750223445,0.6849050802608684,0.3716701329642671
"node_label_4","node_id_4",0.527650081034831,0.3319056257236781,0.9191586862863288,0.28095235574559263,0.5403763170767995
"node_label_5","node_id_5",0.34943132590063786,0.2921017336917078,0.22265426362549756,0.22405131247064636,0.04222626205617608
"node_label_6","node_id_6",0.5354673069364745,0.6259685716310998,0.27084489705043324,0.5781531308286826,0.39895010986366997
"node_label_7","node_id_7",0.5829270004125859,0.3730053815000419,0.2439643537960089,0.9264103446348444,0.8240794568891218
"node_label_8","node_id_8",0.34757102181405586,0.24764584141062485,0.34772362823203895,0.9788630570962596,0.2500706995944646
"node_label_9","node_id_9",0.12157789455868306,0.4047541199031395,0.8265476354080248,0.8578998719316216,0.7497990630379071
