"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.8696082463308822,0.7644788650546323,0.1449491899928571,0.0010318879573872897,0.6806839771281612
"node_label_1","node_id_1",0.8622408928243184,0.5817578111643502,0.24028256315632712,0.17101990877058126,0.8471095828722516
"node_label_2","node_id_2",0.07212276476815305,0.9538590453112201,0.7323902827004742,0.7052702431498801,0.19271632804933359
"node_label_3","node_id_3",0.39325052781821246,0.5774142111415327,0.8325395448501426,0.048047128947087514,0.6052115375199311
"node_label_4","node_id_4",0.4439221117639186,0.3478446418861523,0.749945287699362,0.6401313602306828,0.643557382154972
"node_label_5","node_id_5",0.7938295071373962,0.7402952038839047,0.7597123146244614,0.22558566766860222,0.7088346503650823
"node_label_6","node_id_6",0.5286891646131109,0.11837868887035641,0.7408637657284777,0.37174164001541166,0.9922863590916571
"node_label_7","node_id_7",0.05950203540081356,0.7405286594244986,0.2514242147637519,0.8432894031005587,0.31694041254066674
"node_label_8","node_id_8",0.9283737966529495,0.8170671639608181,0.5844626393504924,0.2963199552049559,0.965302802186099
"node_label_9","node_id_9",0.1739394862544673,0.3119064144377557,0.22580275517815007,0.27637264637813885,0.18721318790300867
