"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.7776469473053276,0.8952261727648502,0.11809931944927443,0.6828610023596025
"node_id_0","node_id_4","edge_id_1",0.8145844620417783,0.059431313661730045,0.5384663508973483,0.9036089967166969
"node_id_0","node_id_8","edge_id_2",0.9663588710801718,0.6487516219874839,0.969779555282801,0.04993814033306454
"node_id_1","node_id_2","edge_id_3",0.9603354460063326,0.8289940100694656,0.020321555411711545,0.45514681801260026
"node_id_1","node_id_3","edge_id_4",0.0668447646060426,0.013274151774588794,0.6650647751008618,0.4862271437858344
"node_id_1","node_id_4","edge_id_5",0.9642699237987064,0.8730725216574065,0.02337412552291962,0.8366675333146906
"node_id_2","node_id_0","edge_id_6",0.8464250070023398,0.8714911894622283,0.20409751701350776,0.625145658776337
"node_id_2","node_id_1","edge_id_7",0.2518001075789924,0.3671958554346014,0.38939111994802234,0.7159922306715055
"node_id_2","node_id_3","edge_id_8",0.5997217074590241,0.08397380961570222,0.8477661270397179,0.5917180376566097
"node_id_2","node_id_5","edge_id_9",0.7489665815055733,0.796512666936342,0.10983860264738177,0.03361002505960631
"node_id_2","node_id_6","edge_id_10",0.8967386089675835,0.5987629544966483,0.4638517188636484,0.46677006137712607
"node_id_2","node_id_7","edge_id_11",0.7243003734079014,0.25518748023786797,0.7122469479244994,0.6477231522436674
"node_id_2","node_id_8","edge_id_12",0.8244255106942618,0.6523221316902068,0.17436532969143548,0.8185580069584805
"node_id_2","node_id_9","edge_id_13",0.023706337797776422,0.5262154272048567,0.812096160085494,0.8550345325586042
"node_id_3","node_id_1","edge_id_14",0.8452712106061054,0.6198926113672911,0.9982323568688154,0.4744392790614619
"node_id_3","node_id_2","edge_id_15",0.010624998794318552,0.24534756814769343,0.8860039522047252,0.6869035335622409
"node_id_3","node_id_5","edge_id_16",0.12393125389478021,0.794367622111342,0.004925033993155026,0.7788725971782117
"node_id_3","node_id_6","edge_id_17",0.9902169501332905,0.14801356277999922,0.004174165441431232,0.37078500382697444
"node_id_3","node_id_7","edge_id_18",0.4218454639739363,0.6030256633642673,0.5807094817916809,0.4949378084396564
"node_id_3","node_id_9","edge_id_19",0.659418312571611,0.46470855754901264,0.0729211568184489,0.43619616463512034
"node_id_4","node_id_0","edge_id_20",0.49383511865106233,0.9233000986713494,0.4395212721291679,0.4341113376276704
"node_id_4","node_id_1","edge_id_21",0.3049939376213694,0.8827186248939177,0.9648342011111238,0.8571590016998308
"node_id_5","node_id_2","edge_id_22",0.8477287712095438,0.35533214460258356,0.07669995992054512,0.197912649174242
"node_id_5","node_id_3","edge_id_23",0.20013421201698478,0.41461292092533064,0.4285153888603853,0.7626089159518264
"node_id_6","node_id_2","edge_id_24",0.9087906505964676,0.5222875353325332,0.9075643803382348,0.8566292217790022
"node_id_6","node_id_3","edge_id_25",0.43287726761952783,0.03537788748684301,0.9765859944112626,0.9953640394951707
"node_id_7","node_id_2","edge_id_26",0.06145150929908083,0.32146739300706173,0.1437728772347665,0.701588757976336
"node_id_7","node_id_3","edge_id_27",0.876663991348161,0.6363664531080329,0.2724431643166422,0.030513672453361784
"node_id_8","node_id_0","edge_id_28",0.0305862381300116,0.13200504238217947,0.23382908927538204,0.7859566055500827
"node_id_8","node_id_2","edge_id_29",0.19817701909982477,0.6012168446914726,0.42645597053671136,0.2043275162702659
"node_id_9","node_id_2","edge_id_30",0.5621820877537443,0.05782657885179299,0.48726817417178536,0.8495380507326915
"node_id_9","node_id_3","edge_id_31",0.94134208667586,0.44931357559065965,0.12444555666763968,0.6079508756665822
