"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.08055321360698797,0.7631482655492707,0.07986179170593088,0.5355465616921271,0.07315395239010913
"node_label_1","node_id_1",0.11148882033561458,0.3569313778413634,0.6194645732231387,0.18029073019360875,0.5612850647109574
"node_label_2","node_id_2",0.44963740528433793,0.022650369485181843,0.48487319236631166,0.52147239904048,0.8965565588680814
"node_label_3","node_id_3",0.8633082601938611,0.12093917455263514,0.8240110692473143,0.6030423225177303,0.7436433189132188
"node_label_4","node_id_4",0.03611232343843418,0.6233488677319405,0.8535698951781294,0.2349616483374274,0.18189444055950676
"node_label_5","node_id_5",0.3233570692958142,0.7997345704455195,0.009173676459983904,0.20267940945435614,0.5420809198210277
"node_label_6","node_id_6",0.1022562563895143,0.5507068726484484,0.40699262812454906,0.45863858973981897,0.10424136611846258
"node_label_7","node_id_7",0.08894329548043323,0.7190467340188056,0.8575549176744369,0.47798136687032444,0.7194182825111282
"node_label_8","node_id_8",0.10065219322237373,0.9058887489200773,0.3450444482135998,0.5580369112921868,0.8668653032382405
"node_label_9","node_id_9",0.7199672519286253,0.46046987869920963,0.3138555024516677,0.2656872179169376,0.874934040133214
