"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.5945741200772549,0.7539201870196179,0.16356657982831158,0.5726644283176162,0.5897375421699148
"node_label_1","node_id_1",0.1180215774074036,0.22763568384519783,0.9345711835252091,0.23056153997627138,0.9598261172504251
"node_label_2","node_id_2",0.3301270335864164,0.8279342150772803,0.6535688214549236,0.3872314474846179,0.8144081838458963
"node_label_3","node_id_3",0.8493921305268337,0.17578143864007367,0.4123373223382649,0.16122339467756874,0.14782565755000188
"node_label_4","node_id_4",0.7232932997821261,0.880162245757447,0.13702386379050124,0.303401970297584,0.4688840260135465
"node_label_5","node_id_5",0.43535519804616507,0.362701562846907,0.048175639027978945,0.532032773417054,0.16354461836245882
"node_label_6","node_id_6",0.21238675755857872,0.0015864115239703214,0.2461802710149088,0.3359467813051461,0.2956995353607661
"node_label_7","node_id_7",0.11681569096303457,0.009878365568597558,0.14727182758611113,0.08378701164239732,0.5841070426225015
"node_label_8","node_id_8",0.011553387588508435,0.3959281013735141,0.20205917469696577,0.0435046958395513,0.7258212253294051
"node_label_9","node_id_9",0.6798048155106132,0.5989997130823937,0.06673936942834369,0.7707453714403096,0.42587092764854784
