"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.21560508376468845,0.12434516900230208,0.4708799633464905,0.3953093904644899
"node_id_0","node_id_8","edge_id_1",0.5167645881385513,0.6922650634720349,0.5255790369279907,0.8944988721031539
"node_id_1","node_id_2","edge_id_2",0.16780370697836744,0.7818386643627685,0.9792430849955357,0.5361657304680223
"node_id_1","node_id_3","edge_id_3",0.9553356149483434,0.21517638740141354,0.8041346012696573,0.003707616114173362
"node_id_1","node_id_4","edge_id_4",0.6612672807132557,0.4128132783732582,0.995010396132487,0.3610397724620509
"node_id_1","node_id_6","edge_id_5",0.7471576099978551,0.4174982187857308,0.5724690133786408,0.2332017871883424
"node_id_1","node_id_7","edge_id_6",0.6962240549960599,0.28714230846188626,0.13557985907512726,0.3592746922564706
"node_id_1","node_id_9","edge_id_7",0.6329267416632361,0.8886312993884862,0.6197336296234165,0.9905089333758101
"node_id_2","node_id_0","edge_id_8",0.27635871460208383,0.7973807822729164,0.12046547318471645,0.1260954665995283
"node_id_2","node_id_1","edge_id_9",0.4865554072813699,0.7514424633732364,0.41194626049179794,0.3590125631379981
"node_id_2","node_id_3","edge_id_10",0.15715220680636977,0.7380258169884386,0.0745674522491786,0.8470950550905137
"node_id_2","node_id_5","edge_id_11",0.335117622722206,0.8800708543043635,0.21980325194555606,0.5215139594176633
"node_id_3","node_id_1","edge_id_12",0.6864674044953215,0.15528512386877102,0.6148081234707933,0.11578019043876575
"node_id_3","node_id_2","edge_id_13",0.8303728706536743,0.663115398595297,0.30919325456017377,0.42477356631592667
"node_id_3","node_id_4","edge_id_14",0.015608363274015269,0.039597479858499485,0.7519503286662063,0.41886085717577626
"node_id_3","node_id_6","edge_id_15",0.7151031364107959,0.7322354343661354,0.40755333142078354,0.6274345188909594
"node_id_3","node_id_8","edge_id_16",0.9858158703502704,0.29312169779586916,0.6934607889332737,0.8969328294505582
"node_id_4","node_id_1","edge_id_17",0.9884857351335744,0.8980722373130133,0.857735154071538,0.424449255086805
"node_id_4","node_id_3","edge_id_18",0.5951356428190773,0.9804435103765317,0.3274347726189598,0.9911641236284029
"node_id_4","node_id_5","edge_id_19",0.43131629526537674,0.2982680106761315,0.1551535122155132,0.49931160342329195
"node_id_4","node_id_7","edge_id_20",0.7946180165976,0.029291010821535735,0.12404617332306134,0.7227466087411129
"node_id_5","node_id_2","edge_id_21",0.9276049729116549,0.7757071208409627,0.7955986228779707,0.6906544948885217
"node_id_5","node_id_4","edge_id_22",0.06446508116448202,0.34022510728061583,0.08024037610494972,0.8077008808799753
"node_id_5","node_id_9","edge_id_23",0.45791692988859434,0.4947684869851279,0.13251485219327763,0.9969272869290056
"node_id_6","node_id_1","edge_id_24",0.4943424055392559,0.6217783493562561,0.5030288967821239,0.1881062533640937
"node_id_6","node_id_3","edge_id_25",0.6371698886675703,0.7804452667940842,0.614881762890955,0.6553451311824658
"node_id_7","node_id_1","edge_id_26",0.5876113412167931,0.6107516382124707,0.853501716577058,0.8577169159001896
"node_id_7","node_id_4","edge_id_27",0.26367095114427797,0.041039129698572374,0.03534075971873463,0.8291065186334944
"node_id_8","node_id_0","edge_id_28",0.2953738547838163,0.5655889064041354,0.331742346772226,0.48869041265648827
"node_id_8","node_id_3","edge_id_29",0.6094791943143139,0.8982752743904445,0.42682129535918445,0.9450787623595714
"node_id_9","node_id_1","edge_id_30",0.6438767547646375,0.9012126371454465,0.3297591390894997,0.33204357449662103
"node_id_9","node_id_5","edge_id_31",0.5799308876395329,0.3510302371462729,0.2667507776919126,0.66634037934177
