"label","id","node_feature_0","node_feature_1","node_feature_2","node_feature_3","node_feature_4"
"node_label_0","node_id_0",0.22656310834933602,0.3906778491755496,0.8633580054598728,0.17898060936390692,0.672133728323337
"node_label_1","node_id_1",0.8136759874416369,0.8170235676336498,0.47211070184616644,0.46540923214034213,0.015687980140337898
"node_label_2","node_id_2",0.8407600397312424,0.7603810011058235,0.9606342453778229,0.42017419618816765,0.348394857566495
"node_label_3","node_id_3",0.46435772212434334,0.9200756913928783,0.048347457049030096,0.43614508898243953,0.351092766506392
"node_label_4","node_id_4",0.8112485232526832,0.8245858297242881,0.9757511935803623,0.6208587126876676,0.3179048160799345
"node_label_5","node_id_5",0.45679600927022046,0.05488537835451335,0.6208719719496801,0.37764344454032306,0.47455252746412824
"node_label_6","node_id_6",0.41779005757664933,0.45634309011512797,0.3362006703809406,0.7604966404068275,0.4610936510548136
"node_label_7","node_id_7",0.30099701267609036,0.30686561477345053,0.16852486615438322,0.13624138916963413,0.5851617306337855
"node_label_8","node_id_8",0.3317680028495069,0.6302983269086614,0.44134096464215666,0.08208085339771587,0.8908748427487639
"node_label_9","node_id_9",0.6962745721868487,0.5303021107814544,0.8848679915415466,0.5756366147424951,0.5832374972163977
