"from","to","id","edge_attr_0","edge_attr_1","edge_attr_2","edge_attr_3"
"node_id_0","node_id_2","edge_id_0",0.8503100662207129,0.6266025399966759,0.1165819347426752,0.6503387436147265
"node_id_0","node_id_8","edge_id_1",0.5849458943174842,0.1166542400694992,0.5460127460472282,0.5531859114898598
"node_id_1","node_id_2","edge_id_2",0.082972122405503,0.21254876176629645,0.20858263667851173,0.8009874784082682
"node_id_1","node_id_3","edge_id_3",0.13346247154986157,0.7686177592531253,0.6022972292514298,0.8004208458824732
"node_id_1","node_id_4","edge_id_4",0.5946745832634107,0.2305807917114655,0.07436627191480316,0.7579607259017311
"node_id_1","node_id_5","edge_id_5",0.22716795256429168,0.6242321249731826,0.9672726586153938,0.8989782159537768
"node_id_1","node_id_7","edge_id_6",0.7594731603584529,0.6986451158471165,0.7829457749160428,0.3448798728635186
"node_id_2","node_id_0","edge_id_7",0.0067608621079356945,0.2869612146341086,0.14989537643845707,0.34432138362847675
"node_id_2","node_id_1","edge_id_8",0.2571120343794937,0.48765170633707544,0.023526346985879854,0.9424428508453013
"node_id_2","node_id_3","edge_id_9",0.4310074413786522,0.358943660747016,0.22908205839149065,0.057456296409622576
"node_id_2","node_id_4","edge_id_10",0.36059427026351076,0.795109634396186,0.21916266419361086,0.2816199519356858
"node_id_2","node_id_6","edge_id_11",0.20442000396092985,0.19315671556746417,0.956364515734327,0.6050949448931944
"node_id_2","node_id_7","edge_id_12",0.8621179100213944,0.29735497021528556,0.10761472141577466,0.2246276041040518
"node_id_2","node_id_9","edge_id_13",0.3087083215343561,0.9122191655256496,0.6970745749208141,0.10640867281168676
"node_id_3","node_id_1","edge_id_14",0.07542251687571877,0.5369849470554156,0.9113270049269423,0.8103932098348433
"node_id_3","node_id_2","edge_id_15",0.6386307826406279,0.6941814936676018,0.08918260465262251,0.8849715558503706
"node_id_3","node_id_5","edge_id_16",0.3278990787109851,0.009102589139434847,0.009481012180498904,0.5274349756283228
"node_id_3","node_id_6","edge_id_17",0.604678680649044,0.6422226171658676,0.27018071750446704,0.12297796706181663
"node_id_4","node_id_1","edge_id_18",0.8067870601344177,0.711366118615427,0.031043276332191838,0.3607838897615889
"node_id_4","node_id_2","edge_id_19",0.717555887560034,0.08431407607931607,0.06036137463617697,0.8405252230098829
"node_id_5","node_id_1","edge_id_20",0.31140583814904454,0.10794378022300977,0.6859607489723241,0.4796860113607738
"node_id_5","node_id_3","edge_id_21",0.5269969349361,0.7503591678034092,0.6105879521275194,0.23985964176318764
"node_id_6","node_id_2","edge_id_22",0.5532578887814124,0.8940882109917982,0.19174406815649359,0.011026913303806785
"node_id_6","node_id_3","edge_id_23",0.1881082883996743,0.2719581358150174,0.8818207504138342,0.7748151725659015
"node_id_6","node_id_8","edge_id_24",0.7288638536027835,0.7701987115893996,0.28599699765358344,0.7591318837425528
"node_id_7","node_id_1","edge_id_25",0.3650250671418014,0.10735889091721063,0.8740564778494118,0.6334527456858241
"node_id_7","node_id_2","edge_id_26",0.5407885928864988,0.9237935264938867,0.9298166044335925,0.997617342712337
"node_id_8","node_id_0","edge_id_27",0.42291331545429733,0.35283051897707796,0.40337504037267324,0.1945976019396518
"node_id_8","node_id_6","edge_id_28",0.10164959393963469,0.36638532055416184,0.7801996255890605,0.8437193614803743
"node_id_8","node_id_9","edge_id_29",0.36779523209611065,0.33414340888665106,0.3164800253878406,0.996291827702668
"node_id_9","node_id_2","edge_id_30",0.6831665993046004,0.003628746423507301,0.058356428767531665,0.6397304948454475
"node_id_9","node_id_8","edge_id_31",0.2656561891185131,0.24534549507354564,0.19829555049999137,0.4024925530779129
